time,last,diff,position,thrust,set,loop,update
1520599565057679,0,1520599565057679,18.522742361313927,9.808157713431457,20.0,22232,true
1520599565058696,0,1520599565058696,18.52280268230709,9.808107555393024,20.0,22233,true
1520599565059713,0,1520599565059713,18.522863002478992,9.808060113852122,20.0,22234,true
1520599565060730,0,1520599565060730,18.522923334934895,9.808118559128099,20.0,22235,true
1520599565061749,0,1520599565061749,18.522983718093226,9.80811649897692,20.0,22236,true
1520599565062766,0,1520599565062766,18.523044030204925,9.808098020501955,20.0,22237,true
1520599565063784,0,1520599565063784,18.52310438634739,9.808031386198167,20.0,22238,true
1520599565064801,0,1520599565064801,18.52316468670588,9.808117109805508,20.0,22239,true
1520599565065819,0,1520599565065819,18.52322504001387,9.808058870552472,20.0,22240,true
1520599565066835,0,1520599565066835,18.523285291427573,9.808125533160489,20.0,22241,true
1520599565067853,0,1520599565067853,18.523345656135767,9.808056140508311,20.0,22242,true
1520599565068870,0,1520599565068870,18.523405926718443,9.808180551303392,20.0,22243,true
1520599565069887,0,1520599565069887,18.52346623042225,9.808035686854502,20.0,22244,true
1520599565070904,0,1520599565070904,18.523526508027427,9.808150326702698,20.0,22245,true
1520599565071924,0,1520599565071924,18.523586924212,9.808105819404506,20.0,22246,true
1520599565072953,0,1520599565072953,18.523647932244838,9.808135396031501,20.0,22247,true
1520599565073959,0,1520599565073959,18.523707577107718,9.807958772629366,20.0,22248,true
1520599565074976,0,1520599565074976,18.52376787332815,9.807214077425494,20.0,22249,true
1520599565075994,0,1520599565075994,18.523828178265518,9.808916556957282,20.0,22250,true
1520599565077012,0,1520599565077012,18.52388850428867,9.808099242677887,20.0,22251,true
1520599565078028,0,1520599565078028,18.52394874156845,9.80808520134823,20.0,22252,true
1520599565079046,0,1520599565079046,18.524009074618334,9.808055640207968,20.0,22253,true
1520599565080064,0,1520599565080064,18.52406935960271,9.808163581351286,20.0,22254,true
1520599565081081,0,1520599565081081,18.524129645877693,9.808040635188195,20.0,22255,true
1520599565082099,0,1520599565082099,18.524189958684932,9.80809759767743,20.0,22256,true
1520599565083116,0,1520599565083116,18.524250221285097,9.808092855764746,20.0,22257,true
1520599565084133,0,1520599565084133,18.524310466469984,9.8080564894314,20.0,22258,true
1520599565085151,0,1520599565085151,18.524370782108843,9.808116166751425,20.0,22259,true
1520599565086167,0,1520599565086167,18.52443100042811,9.808134891840197,20.0,22260,true
1520599565087184,0,1520599565087184,18.52449128248766,9.808043598200408,20.0,22261,true
1520599565088202,0,1520599565088202,18.52455157911411,9.80816225879268,20.0,22262,true
1520599565089219,0,1520599565089219,18.524611840872637,9.808079429160355,20.0,22263,true
1520599565090236,0,1520599565090236,18.524672041383194,9.808058023810597,20.0,22264,true
1520599565091253,0,1520599565091253,18.52473230023309,9.808098493134764,20.0,22265,true
1520599565092271,0,1520599565092271,18.524792609851414,9.808172084617048,20.0,22266,true
1520599565093287,0,1520599565093287,18.5248528001558,9.80809604008892,20.0,22267,true
1520599565094306,0,1520599565094306,18.52491313425174,9.80802932624752,20.0,22268,true
1520599565095324,0,1520599565095324,18.524973463197117,9.808175507629398,20.0,22269,true
1520599565096340,0,1520599565096340,18.525033649692073,9.80799244163057,20.0,22270,true
1520599565097357,0,1520599565097357,18.525093861538366,9.807995560126333,20.0,22271,true
1520599565098374,0,1520599565098374,18.525154080199773,9.808170653550519,20.0,22272,true
1520599565099392,0,1520599565099392,18.52521435514852,9.808135925377346,20.0,22273,true
1520599565100409,0,1520599565100409,18.525274620396665,9.80812434442355,20.0,22274,true
1520599565101427,0,1520599565101427,18.52533486941411,9.808050776439906,20.0,22275,true
1520599565102444,0,1520599565102444,18.52539510546837,9.808059711611238,20.0,22276,true
1520599565103461,0,1520599565103461,18.525455327453205,9.808076843956108,20.0,22277,true
1520599565104478,0,1520599565104478,18.525515567179873,9.808089918290293,20.0,22278,true
1520599565105495,0,1520599565105495,18.52557577320836,9.80810440457638,20.0,22279,true
1520599565106512,0,1520599565106512,18.5256359870793,9.808079076411875,20.0,22280,true
1520599565107529,0,1520599565107529,18.52569621978517,9.808118126490868,20.0,22281,true
1520599565108546,0,1520599565108546,18.525756444017677,9.808105225145338,20.0,22282,true
1520599565109564,0,1520599565109564,18.52581671338662,9.80807853009833,20.0,22283,true
1520599565110581,0,1520599565110581,18.525876915001042,9.808085985577954,20.0,22284,true
1520599565111599,0,1520599565111599,18.52593714742929,9.808026309936022,20.0,22285,true
1520599565112616,0,1520599565112616,18.525997348360107,9.80810791136318,20.0,22286,true
1520599565113634,0,1520599565113634,18.526057616311125,9.808066219295124,20.0,22287,true
1520599565114651,0,1520599565114651,18.526117851633828,9.808102489019074,20.0,22288,true
1520599565115669,0,1520599565115669,18.526178104552567,9.808015438130939,20.0,22289,true
1520599565116687,0,1520599565116687,18.526238337993462,9.80805302343186,20.0,22290,true
1520599565117704,0,1520599565117704,18.526298561697814,9.80802777827877,20.0,22291,true
1520599565118722,0,1520599565118722,18.526358775688287,9.808048918149126,20.0,22292,true
1520599565119739,0,1520599565119739,18.526419003055917,9.808057899709876,20.0,22293,true
1520599565120757,0,1520599565120757,18.526479196641986,9.808066871205472,20.0,22294,true
1520599565121775,0,1520599565121775,18.526539452830047,9.808046939439642,20.0,22295,true
1520599565122792,0,1520599565122792,18.526599645668277,9.80808603450563,20.0,22296,true
1520599565123809,0,1520599565123809,18.526659835376837,9.808004487601263,20.0,22297,true
1520599565124827,0,1520599565124827,18.526720074579348,9.808080532828958,20.0,22298,true
1520599565125844,0,1520599565125844,18.52678024493118,9.808081304662451,20.0,22299,true
1520599565126861,0,1520599565126861,18.526840449383382,9.808016167208656,20.0,22300,true
1520599565127879,0,1520599565127879,18.526900665061742,9.808099126652138,20.0,22301,true
1520599565128896,0,1520599565128896,18.52696086340034,9.808053306017982,20.0,22302,true
1520599565129914,0,1520599565129914,18.52702106077078,9.808036044056127,20.0,22303,true
1520599565130931,0,1520599565130931,18.527081255003164,9.808054526825325,20.0,22304,true
1520599565131949,0,1520599565131949,18.52714143408642,9.808052541489532,20.0,22305,true
1520599565132977,0,1520599565132977,18.52720225530766,9.808053270356453,20.0,22306,true
1520599565133984,0,1520599565133984,18.52726185088129,9.808069044912902,20.0,22307,true
1520599565135001,0,1520599565135001,18.527322016550563,9.807261599154677,20.0,22308,true
1520599565136021,0,1520599565136021,18.5273823190286,9.808791943550325,20.0,22309,true
1520599565137037,0,1520599565137037,18.527442438749922,9.808076177616567,20.0,22310,true
1520599565138055,0,1520599565138055,18.527502654840873,9.807901672237506,20.0,22311,true
1520599565139073,0,1520599565139073,18.527562847107244,9.808127074583638,20.0,22312,true
1520599565140090,0,1520599565140090,18.527623034052873,9.808003322054875,20.0,22313,true
1520599565141107,0,1520599565141107,18.52768318063542,9.80802986582879,20.0,22314,true
1520599565142124,0,1520599565142124,18.527743302119983,9.808033287090009,20.0,22315,true
1520599565143142,0,1520599565143142,18.527803535576624,9.808080606165563,20.0,22316,true
1520599565144159,0,1520599565144159,18.527863673934753,9.808108900606335,20.0,22317,true
1520599565145177,0,1520599565145177,18.52792381899963,9.807965571513886,20.0,22318,true
1520599565146193,0,1520599565146193,18.5279839226397,9.80808131238917,20.0,22319,true
1520599565147211,0,1520599565147211,18.528044103103774,9.808069773913354,20.0,22320,true
1520599565148228,0,1520599565148228,18.528104253179063,9.808118497427063,20.0,22321,true
1520599565149244,0,1520599565149244,18.528164325643505,9.808019211850397,20.0,22322,true
1520599565150261,0,1520599565150261,18.528224438785625,9.808054012220104,20.0,22323,true
1520599565151278,0,1520599565151278,18.528284610257305,9.80814802818362,20.0,22324,true
1520599565152296,0,1520599565152296,18.528344762196586,9.808094075789022,20.0,22325,true
1520599565153314,0,1520599565153314,18.528404926331117,9.808017906696762,20.0,22326,true
1520599565154330,0,1520599565154330,18.528465038128235,9.808039107873075,20.0,22327,true
1520599565155348,0,1520599565155348,18.528525164252954,9.808020612980325,20.0,22328,true
1520599565156365,0,1520599565156365,18.528585323387958,9.808082908749498,20.0,22329,true
1520599565157383,0,1520599565157383,18.52864546851649,9.808061831420725,20.0,22330,true
1520599565158399,0,1520599565158399,18.528705528429267,9.808017312195522,20.0,22331,true
1520599565159416,0,1520599565159416,18.52876565741269,9.80803159291565,20.0,22332,true
1520599565160434,0,1520599565160434,18.52882579433632,9.808135092276153,20.0,22333,true
1520599565161451,0,1520599565161451,18.528885918303,9.808045554942016,20.0,22334,true
1520599565162468,0,1520599565162468,18.52894601505742,9.808032404797338,20.0,22335,true
1520599565163486,0,1520599565163486,18.529006190753442,9.808045402475422,20.0,22336,true
1520599565164504,0,1520599565164504,18.52906633821687,9.808076281311752,20.0,22337,true
1520599565165520,0,1520599565165520,18.52912640256578,9.80797426445272,20.0,22338,true
1520599565166537,0,1520599565166537,18.52918649008675,9.808006279899548,20.0,22339,true
1520599565167554,0,1520599565167554,18.529246588709203,9.80810709953888,20.0,22340,true
1520599565168571,0,1520599565168571,18.529306691958162,9.80807499700822,20.0,22341,true
1520599565169590,0,1520599565169590,18.52936690037786,9.808057948942437,20.0,22342,true
1520599565170607,0,1520599565170607,18.529426982106806,9.808048977016874,20.0,22343,true
1520599565171625,0,1520599565171625,18.529487108647956,9.807914055855221,20.0,22344,true
1520599565172642,0,1520599565172642,18.529547210266966,9.808069272272563,20.0,22345,true
1520599565173660,0,1520599565173660,18.529607356851713,9.808009991954165,20.0,22346,true
1520599565174677,0,1520599565174677,18.52966745987325,9.80803793586161,20.0,22347,true
1520599565175694,0,1520599565175694,18.529727543257753,9.807978401491805,20.0,22348,true
1520599565176712,0,1520599565176712,18.529787656325013,9.80802963120661,20.0,22349,true
1520599565177731,0,1520599565177731,18.529847827506025,9.80805099628047,20.0,22350,true
1520599565178748,0,1520599565178748,18.529907889475858,9.808010631401926,20.0,22351,true
1520599565179766,0,1520599565179766,18.529968028043236,9.807934576476605,20.0,22352,true
1520599565180782,0,1520599565180782,18.530028050912108,9.808067944736532,20.0,22353,true
1520599565181801,0,1520599565181801,18.53008821596827,9.8079688545849,20.0,22354,true
1520599565182817,0,1520599565182817,18.530148267560737,9.808110417738877,20.0,22355,true
1520599565183834,0,1520599565183834,18.530208292917358,9.807929262165,20.0,22356,true
1520599565184852,0,1520599565184852,18.530268420214316,9.808067947976237,20.0,22357,true
1520599565185870,0,1520599565185870,18.530328521445817,9.808097658562264,20.0,22358,true
1520599565186887,0,1520599565186887,18.530388616201765,9.80796688805652,20.0,22359,true
1520599565187904,0,1520599565187904,18.530448659695132,9.80799618394731,20.0,22360,true
1520599565188923,0,1520599565188923,18.53050879955221,9.808001002636491,20.0,22361,true
1520599565189939,0,1520599565189939,18.53056881051211,9.808061927264273,20.0,22362,true
1520599565190957,0,1520599565190957,18.530628925441295,9.807938072104252,20.0,22363,true
1520599565191974,0,1520599565191974,18.530688973865576,9.808096109290723,20.0,22364,true
1520599565192997,0,1520599565192997,18.530749388582016,9.807962797473738,20.0,22365,true
1520599565194009,0,1520599565194009,18.530809138801025,9.808042738644296,20.0,22366,true
1520599565195027,0,1520599565195027,18.530869214473434,9.80758076171525,20.0,22367,true
1520599565196044,0,1520599565196044,18.530929243692377,9.808408927042976,20.0,22368,true
1520599565197071,0,1520599565197071,18.53098987973949,9.80799883419133,20.0,22369,true
1520599565198102,0,1520599565198102,18.531050731252478,9.808053735050946,20.0,22370,true
1520599565199105,0,1520599565199105,18.531109938111424,9.80729051073277,20.0,22371,true
1520599565200123,0,1520599565200123,18.531170019618784,9.80701594453408,20.0,22372,true
1520599565201140,0,1520599565201140,18.53123004769205,9.809070633944652,20.0,22373,true
1520599565202158,0,1520599565202158,18.53129013929944,9.807974002656614,20.0,22374,true
1520599565203174,0,1520599565203174,18.531350114083487,9.808037602089009,20.0,22375,true
1520599565204192,0,1520599565204192,18.531410174216436,9.807954826397484,20.0,22376,true
1520599565205209,0,1520599565205209,18.531470203934806,9.808097783605817,20.0,22377,true
1520599565206226,0,1520599565206226,18.53153020537015,9.807987806129423,20.0,22378,true
1520599565207243,0,1520599565207243,18.531590228778185,9.80802260303723,20.0,22379,true
1520599565208260,0,1520599565208260,18.531650237074068,9.808054800210458,20.0,22380,true
1520599565209277,0,1520599565209277,18.531710264096542,9.808024116802352,20.0,22381,true
1520599565210295,0,1520599565210295,18.531770321837463,9.808039821230572,20.0,22382,true
1520599565211312,0,1520599565211312,18.531830341470176,9.808013174408185,20.0,22383,true
1520599565212329,0,1520599565212329,18.53189033717411,9.807971454965632,20.0,22384,true
1520599565213346,0,1520599565213346,18.531950359204206,9.808015858109885,20.0,22385,true
1520599565214364,0,1520599565214364,18.532010397850996,9.808042590787807,20.0,22386,true
1520599565215381,0,1520599565215381,18.532070398329303,9.80800643297786,20.0,22387,true
1520599565216398,0,1520599565216398,18.532130402147835,9.807982364451632,20.0,22388,true
1520599565217415,0,1520599565217415,18.532190421444884,9.808026866820388,20.0,22389,true
1520599565218431,0,1520599565218431,18.53225032289973,9.8080194689515,20.0,22390,true
1520599565219450,0,1520599565219450,18.532310426554847,9.807996853521423,20.0,22391,true
1520599565220468,0,1520599565220468,18.53237048020858,9.808141177604234,20.0,22392,true
1520599565221485,0,1520599565221485,18.53243043995439,9.807884937087575,20.0,22393,true
1520599565222501,0,1520599565222501,18.532490384423298,9.807944067633457,20.0,22394,true
1520599565223519,0,1520599565223519,18.532550414290753,9.80805831013118,20.0,22395,true
1520599565224536,0,1520599565224536,18.5326104083115,9.808074296045149,20.0,22396,true
1520599565225554,0,1520599565225554,18.532670416561192,9.807964218151454,20.0,22397,true
1520599565226571,0,1520599565226571,18.532730395501552,9.808005780446871,20.0,22398,true
1520599565227588,0,1520599565227588,18.532790419296607,9.807984706595123,20.0,22399,true
1520599565228605,0,1520599565228605,18.53285038861672,9.808018122871706,20.0,22400,true
1520599565229623,0,1520599565229623,18.532910410368217,9.807958715974415,20.0,22401,true
1520599565230641,0,1520599565230641,18.53297043779612,9.808023601312634,20.0,22402,true
1520599565231658,0,1520599565231658,18.533030399721532,9.807954716661033,20.0,22403,true
1520599565232675,0,1520599565232675,18.533090366124316,9.807944255541091,20.0,22404,true
1520599565233694,0,1520599565233694,18.533150424341144,9.808022925800767,20.0,22405,true
1520599565234711,0,1520599565234711,18.533210363708037,9.808014104042993,20.0,22406,true
1520599565235728,0,1520599565235728,18.53327031722991,9.807895875903029,20.0,22407,true
1520599565236745,0,1520599565236745,18.533330293898022,9.808041268869573,20.0,22408,true
1520599565237763,0,1520599565237763,18.53339030883795,9.808020364306682,20.0,22409,true
1520599565238780,0,1520599565238780,18.533450258443146,9.807988156808634,20.0,22410,true
1520599565239827,0,1520599565239827,18.53351197094223,9.80793694065578,20.0,22411,true
1520599565240816,0,1520599565240816,18.533570252766914,9.808015390035644,20.0,22412,true
1520599565241833,0,1520599565241833,18.533630202503932,9.805804140231146,20.0,22413,true
1520599565242850,0,1520599565242850,18.533690186228295,9.810093421640417,20.0,22414,true
1520599565243868,0,1520599565243868,18.533750175489466,9.808005293861756,20.0,22415,true
1520599565244886,0,1520599565244886,18.53381017359843,9.80795948135161,20.0,22416,true
1520599565245904,0,1520599565245904,18.533870143357305,9.807949212170701,20.0,22417,true
1520599565246921,0,1520599565246921,18.533930071671524,9.807934776141144,20.0,22418,true
1520599565247938,0,1520599565247938,18.533990020865165,9.80796690233802,20.0,22419,true
1520599565248967,0,1520599565248967,18.534050628151054,9.808015494367162,20.0,22420,true
1520599565249973,0,1520599565249973,18.534109926083367,9.807986123102678,20.0,22421,true
1520599565250991,0,1520599565250991,18.53416988993992,9.807158584515937,20.0,22422,true
1520599565252008,0,1520599565252008,18.5342298329855,9.808793620661165,20.0,22423,true
1520599565253027,0,1520599565253027,18.534289851335203,9.807957888730542,20.0,22424,true
1520599565254042,0,1520599565254042,18.53434968648324,9.807980621853366,20.0,22425,true
1520599565255059,0,1520599565255059,18.534409623076264,9.807883016836971,20.0,22426,true
1520599565256078,0,1520599565256078,18.534469634120462,9.808108996082193,20.0,22427,true
1520599565257094,0,1520599565257094,18.534529482657334,9.8079789074007,20.0,22428,true
1520599565258112,0,1520599565258112,18.534589421787395,9.807882368861371,20.0,22429,true
1520599565259129,0,1520599565259129,18.534649389445235,9.80808242872931,20.0,22430,true
1520599565260147,0,1520599565260147,18.534709313527227,9.80796588047468,20.0,22431,true
1520599565261165,0,1520599565261165,18.534769296544095,9.807926836667072,20.0,22432,true
1520599565262180,0,1520599565262180,18.53482909646744,9.807978025341624,20.0,22433,true
1520599565263198,0,1520599565263198,18.534889042470464,9.807900922274133,20.0,22434,true
1520599565264216,0,1520599565264216,18.534948966979915,9.808126806459327,20.0,22435,true
1520599565265233,0,1520599565265233,18.535008858792352,9.807940852949857,20.0,22436,true
1520599565266249,0,1520599565266249,18.535068726651218,9.80796441374596,20.0,22437,true
1520599565267268,0,1520599565267268,18.53512871134197,9.80800205459536,20.0,22438,true
1520599565268285,0,1520599565268285,18.535188600239785,9.808028820039993,20.0,22439,true
1520599565269302,0,1520599565269302,18.535248489064113,9.807879305586217,20.0,22440,true
1520599565270319,0,1520599565270319,18.53530838458896,9.807995805649746,20.0,22441,true
1520599565271336,0,1520599565271336,18.535368283453955,9.807992650599871,20.0,22442,true
1520599565272354,0,1520599565272354,18.53542824570256,9.807981005302455,20.0,22443,true
1520599565273371,0,1520599565273371,18.535488080383892,9.807973546122536,20.0,22444,true
1520599565274388,0,1520599565274388,18.53554798383045,9.807890868169059,20.0,22445,true
1520599565275406,0,1520599565275406,18.535607891731434,9.80804719174362,20.0,22446,true
1520599565276424,0,1520599565276424,18.53566782589345,9.807957921798058,20.0,22447,true
1520599565277440,0,1520599565277440,18.535727665271434,9.807949023225946,20.0,22448,true
1520599565278457,0,1520599565278457,18.53578753410394,9.80791279474552,20.0,22449,true
1520599565279475,0,1520599565279475,18.535847460879413,9.80802810357759,20.0,22450,true
1520599565280493,0,1520599565280493,18.53590737897722,9.807988034589945,20.0,22451,true
1520599565281522,0,1520599565281522,18.53596796638377,9.807912204193254,20.0,22452,true
1520599565282527,0,1520599565282527,18.536027081204658,9.807919665294069,20.0,22453,true
1520599565283545,0,1520599565283545,18.536087004025635,9.807077964056077,20.0,22454,true
1520599565284561,0,1520599565284561,18.53614681231152,9.808917306369167,20.0,22455,true
1520599565285580,0,1520599565285580,18.53620676879833,9.807903890506108,20.0,22456,true
1520599565286597,0,1520599565286597,18.536266611087743,9.808043923973592,20.0,22457,true
1520599565287614,0,1520599565287614,18.536326504475078,9.807855160927497,20.0,22458,true
1520599565288632,0,1520599565288632,18.5363863751306,9.807994675286167,20.0,22459,true
1520599565289650,0,1520599565289650,18.536446266530834,9.807927436766684,20.0,22460,true
1520599565290667,0,1520599565290667,18.536506107854677,9.807952536254238,20.0,22461,true
1520599565291684,0,1520599565291684,18.536566001515556,9.807923232238453,20.0,22462,true
1520599565292702,0,1520599565292702,18.53662585495984,9.807982573806854,20.0,22463,true
1520599565293720,0,1520599565293720,18.536685747606164,9.807913761759455,20.0,22464,true
1520599565294737,0,1520599565294737,18.536745616371274,9.807960736306374,20.0,22465,true
1520599565295755,0,1520599565295755,18.536805480793824,9.807908333567118,20.0,22466,true
1520599565296772,0,1520599565296772,18.53686535507915,9.807934838609519,20.0,22467,true
1520599565297791,0,1520599565297791,18.53692526858249,9.807936925205178,20.0,22468,true
1520599565298808,0,1520599565298808,18.53698509175213,9.807921224484776,20.0,22469,true
1520599565299826,0,1520599565299826,18.53704499330382,9.807868725684633,20.0,22470,true
1520599565300842,0,1520599565300842,18.537104740238714,9.8079783863759,20.0,22471,true
1520599565301861,0,1520599565301861,18.537164703903173,9.807876950433503,20.0,22472,true
1520599565302878,0,1520599565302878,18.537224526164884,9.808067143617007,20.0,22473,true
1520599565303897,0,1520599565303897,18.5372844115438,9.807792606030379,20.0,22474,true
1520599565304914,0,1520599565304914,18.53734426099747,9.807966081357595,20.0,22475,true
1520599565305931,0,1520599565305931,18.537404077737623,9.807883742962042,20.0,22476,true
1520599565306949,0,1520599565306949,18.53746391309052,9.807925291460238,20.0,22477,true
1520599565307967,0,1520599565307967,18.537523785498934,9.807962901100842,20.0,22478,true
1520599565308992,0,1520599565308992,18.53758409026456,9.807936300395887,20.0,22479,true
1520599565310001,0,1520599565310001,18.537643424767822,9.807886547599097,20.0,22480,true
1520599565311020,0,1520599565311020,18.53770330749894,9.807341580761799,20.0,22481,true
1520599565312037,0,1520599565312037,18.537763117995254,9.808552308114788,20.0,22482,true
1520599565313065,0,1520599565313065,18.537823589365896,9.80786354613624,20.0,22483,true
1520599565314072,0,1520599565314072,18.537882780301018,9.807950537089662,20.0,22484,true
1520599565315090,0,1520599565315090,18.53794259765107,9.807119483394487,20.0,22485,true
1520599565316107,0,1520599565316107,18.538002431017066,9.80871826217789,20.0,22486,true
1520599565317124,0,1520599565317124,18.538062182820763,9.807931905879752,20.0,22487,true
1520599565318141,0,1520599565318141,18.538122005414873,9.807908502293724,20.0,22488,true
1520599565319159,0,1520599565319159,18.53818181942055,9.80800726943901,20.0,22489,true
1520599565320176,0,1520599565320176,18.53824161051865,9.807915412736278,20.0,22490,true
1520599565321191,0,1520599565321191,18.538301286320305,9.807922795081488,20.0,22491,true
1520599565322209,0,1520599565322209,18.538361109121183,9.807948127647759,20.0,22492,true
1520599565323240,0,1520599565323240,18.53842171792487,9.80808922857048,20.0,22493,true
1520599565324244,0,1520599565324244,18.538480703929405,9.807902086428047,20.0,22494,true
1520599565325261,0,1520599565325261,18.53854047695537,9.806914218737377,20.0,22495,true
1520599565326277,0,1520599565326277,18.538600215094444,9.808941404593357,20.0,22496,true
1520599565327295,0,1520599565327295,18.538660033861554,9.807954341196272,20.0,22497,true
1520599565328313,0,1520599565328313,18.538719830924048,9.807994744437131,20.0,22498,true
1520599565329329,0,1520599565329329,18.538779562751667,9.807890546473438,20.0,22499,true
1520599565330346,0,1520599565330346,18.53883931087462,9.80791431260285,20.0,22500,true
1520599565331364,0,1520599565331364,18.53889912878214,9.807992648671627,20.0,22501,true
1520599565332382,0,1520599565332382,18.53895892825095,9.80796902526458,20.0,22502,true
1520599565333399,0,1520599565333399,18.539018663479272,9.8078783598758,20.0,22503,true
1520599565334416,0,1520599565334416,18.53907843025774,9.80789801370082,20.0,22504,true
1520599565335433,0,1520599565335433,18.539138200404405,9.807975074369828,20.0,22505,true
1520599565336451,0,1520599565336451,18.539197979279106,9.80793231190085,20.0,22506,true
1520599565337468,0,1520599565337468,18.539257732037438,9.807924762464214,20.0,22507,true
1520599565338485,0,1520599565338485,18.539317478345875,9.807910485437777,20.0,22508,true
1520599565339502,0,1520599565339502,18.53937721159759,9.807939823228413,20.0,22509,true
1520599565340519,0,1520599565340519,18.53943698953821,9.807944588078033,20.0,22510,true
1520599565341537,0,1520599565341537,18.53949674791907,9.807957638132217,20.0,22511,true
1520599565342554,0,1520599565342554,18.53955646395074,9.807898388448216,20.0,22512,true
1520599565343572,0,1520599565343572,18.539616251716406,9.807919492521314,20.0,22513,true
1520599565344589,0,1520599565344589,18.539676029801587,9.807969183286495,20.0,22514,true
1520599565345607,0,1520599565345607,18.53973579699484,9.807876084747063,20.0,22515,true
1520599565346624,0,1520599565346624,18.539795545613103,9.807884772540534,20.0,22516,true
1520599565347642,0,1520599565347642,18.539855312781807,9.807894995886903,20.0,22517,true
1520599565348660,0,1520599565348660,18.53991508759715,9.807914863524728,20.0,22518,true
1520599565349677,0,1520599565349677,18.53997479381338,9.807888272020211,20.0,22519,true
1520599565350694,0,1520599565350694,18.540034546802755,9.807875285172273,20.0,22520,true
1520599565351711,0,1520599565351711,18.540094230272818,9.807957771049196,20.0,22521,true
1520599565352728,0,1520599565352728,18.540153971397025,9.807895918684938,20.0,22522,true
1520599565353748,0,1520599565353748,18.540213821275106,9.807979599727968,20.0,22523,true
1520599565354763,0,1520599565354763,18.540273440717307,9.807904163839599,20.0,22524,true
1520599565355780,0,1520599565355780,18.54033314368242,9.807764575420439,20.0,22525,true
1520599565356813,0,1520599565356813,18.540393756776528,9.808049544321062,20.0,22526,true
1520599565357816,0,1520599565357816,18.54045266203103,9.80794184995262,20.0,22527,true
1520599565358834,0,1520599565358834,18.5405124173501,9.806798616600908,20.0,22528,true
1520599565359850,0,1520599565359850,18.540572068252853,9.808932107704509,20.0,22529,true
1520599565360868,0,1520599565360868,18.540631790908247,9.807866087452787,20.0,22530,true
1520599565361885,0,1520599565361885,18.5406914875981,9.807993423388014,20.0,22531,true
1520599565362902,0,1520599565362902,18.540751210346603,9.807900362768986,20.0,22532,true
1520599565363919,0,1520599565363919,18.54081090917765,9.80792950882163,20.0,22533,true
1520599565364962,0,1520599565364962,18.540872117606334,9.807893553516402,20.0,22534,true
1520599565365956,0,1520599565365956,18.540930414527338,9.807920122166218,20.0,22535,true
1520599565366973,0,1520599565366973,18.540990115824993,9.806026016839684,20.0,22536,true
1520599565367991,0,1520599565367991,18.541049835261447,9.809665566093852,20.0,22537,true
1520599565369008,0,1520599565369008,18.54110955575734,9.807906743024972,20.0,22538,true
1520599565370026,0,1520599565370026,18.541169240377954,9.807880665951679,20.0,22539,true
1520599565371044,0,1520599565371044,18.541228973906147,9.807875929455697,20.0,22540,true
1520599565372061,0,1520599565372061,18.54128868239398,9.807917445081893,20.0,22541,true
1520599565373078,0,1520599565373078,18.54134834418662,9.80785285388876,20.0,22542,true
1520599565374095,0,1520599565374095,18.541408022209538,9.80788075425206,20.0,22543,true
1520599565375113,0,1520599565375113,18.54146775676232,9.807935833925681,20.0,22544,true
1520599565376131,0,1520599565376131,18.541527423975612,9.807912210219207,20.0,22545,true
1520599565377148,0,1520599565377148,18.541587113942168,9.807838064732255,20.0,22546,true
1520599565378166,0,1520599565378166,18.541646803924554,9.80791891831744,20.0,22547,true
1520599565379183,0,1520599565379183,18.541706471072033,9.807887093111678,20.0,22548,true
1520599565380200,0,1520599565380200,18.541766138258716,9.807883683686704,20.0,22549,true
1520599565381216,0,1520599565381216,18.541825743455895,9.807908888805024,20.0,22550,true
1520599565382233,0,1520599565382233,18.54188541170956,9.807905495219245,20.0,22551,true
1520599565383251,0,1520599565383251,18.541945103912415,9.807979786531085,20.0,22552,true
1520599565384269,0,1520599565384269,18.542004771182757,9.80789760674793,20.0,22553,true
1520599565385285,0,1520599565385285,18.54206440580619,9.807864245246003,20.0,22554,true
1520599565386303,0,1520599565386303,18.54212406317288,9.807892042231988,20.0,22555,true
1520599565387320,0,1520599565387320,18.542183695644667,9.807929557869294,20.0,22556,true
1520599565388338,0,1520599565388338,18.542243397597993,9.80789777297382,20.0,22557,true
1520599565389354,0,1520599565389354,18.54230297796016,9.807925592056908,20.0,22558,true
1520599565390371,0,1520599565390371,18.54236263102094,9.807835260908181,20.0,22559,true
1520599565391388,0,1520599565391388,18.542422274373124,9.807984068655285,20.0,22560,true
1520599565392406,0,1520599565392406,18.542481941631852,9.807889826471321,20.0,22561,true
1520599565393423,0,1520599565393423,18.542541565440775,9.807898611609165,20.0,22562,true
1520599565394440,0,1520599565394440,18.54260120333971,9.807865312087806,20.0,22563,true
1520599565395458,0,1520599565395458,18.542660880294363,9.807916310665869,20.0,22564,true
1520599565396476,0,1520599565396476,18.542720517140552,9.807895343282304,20.0,22565,true
1520599565397493,0,1520599565397493,18.542780138682627,9.807843065161542,20.0,22566,true
1520599565398509,0,1520599565398509,18.542839734126392,9.807889836574487,20.0,22567,true
1520599565399527,0,1520599565399527,18.542899382795863,9.807905634847346,20.0,22568,true
1520599565400544,0,1520599565400544,18.54295900547179,9.807934985151135,20.0,22569,true
1520599565401562,0,1520599565401562,18.54301866503149,9.807865041408263,20.0,22570,true
1520599565402579,0,1520599565402579,18.543078266966436,9.807894180747045,20.0,22571,true
1520599565403595,0,1520599565403595,18.543137836373347,9.807844625265693,20.0,22572,true
