time,clock,sleep,execute,overrun,type
1520599558620179,1000,454,545,0,0
1520599558620631,1000,454,545,0,1
1520599558620689,1000,454,545,0,2
1520599558620723,1000,454,545,0,3
1520599558620724,1000,454,545,0,4
1520599558621195,1000,453,546,0,0
1520599558621646,1000,453,546,0,1
1520599558621706,1000,453,546,0,2
1520599558621739,1000,453,546,0,3
1520599558621741,1000,453,546,0,4
1520599558622213,1000,453,546,0,0
1520599558622664,1000,453,546,0,1
1520599558622723,1000,453,546,0,2
1520599558622757,1000,453,546,0,3
1520599558622758,1000,453,546,0,4
1520599558623230,1000,454,545,0,0
1520599558623681,1000,454,545,0,1
1520599558623740,1000,454,545,0,2
1520599558623774,1000,454,545,0,3
1520599558623775,1000,454,545,0,4
1520599558624248,1000,454,545,0,0
1520599558624699,1000,454,545,0,1
1520599558624758,1000,454,545,0,2
1520599558624792,1000,454,545,0,3
1520599558624794,1000,454,545,0,4
1520599558625264,1000,453,546,0,0
1520599558625715,1000,453,546,0,1
1520599558625774,1000,453,546,0,2
1520599558625808,1000,453,546,0,3
1520599558625809,1000,453,546,0,4
1520599558626281,1000,454,545,0,0
1520599558626733,1000,454,545,0,1
1520599558626791,1000,454,545,0,2
1520599558626825,1000,454,545,0,3
1520599558626826,1000,454,545,0,4
1520599558627299,1000,454,545,0,0
1520599558627750,1000,454,545,0,1
1520599558627809,1000,454,545,0,2
1520599558627843,1000,454,545,0,3
1520599558627844,1000,454,545,0,4
1520599558628317,1000,454,545,0,0
1520599558628767,1000,454,545,0,1
1520599558628826,1000,454,545,0,2
1520599558628859,1000,454,545,0,3
1520599558628861,1000,454,545,0,4
1520599558629333,1000,455,544,0,0
1520599558629784,1000,455,544,0,1
1520599558629843,1000,455,544,0,2
1520599558629876,1000,455,544,0,3
1520599558629878,1000,455,544,0,4
1520599558630350,1000,454,545,0,0
1520599558630802,1000,454,545,0,1
1520599558630860,1000,454,545,0,2
1520599558630894,1000,454,545,0,3
1520599558630895,1000,454,545,0,4
1520599558631368,1000,454,545,0,0
1520599558631819,1000,454,545,0,1
1520599558631878,1000,454,545,0,2
1520599558631912,1000,454,545,0,3
1520599558631914,1000,454,545,0,4
1520599558632385,1000,453,546,0,0
1520599558632836,1000,453,546,0,1
1520599558632895,1000,453,546,0,2
1520599558632941,1000,453,546,0,3
1520599558632943,1000,453,546,0,4
1520599558633402,1000,442,557,0,0
1520599558633854,1000,442,557,0,1
1520599558633913,1000,442,557,0,2
1520599558633946,1000,442,557,0,3
1520599558633948,1000,442,557,0,4
1520599558634420,1000,441,558,0,0
1520599558634872,1000,441,558,0,1
1520599558634932,1000,441,558,0,2
1520599558634965,1000,441,558,0,3
1520599558634967,1000,441,558,0,4
1520599558635438,1000,452,547,0,0
1520599558635889,1000,452,547,0,1
1520599558635947,1000,452,547,0,2
1520599558635981,1000,452,547,0,3
1520599558635983,1000,452,547,0,4
1520599558636455,1000,454,545,0,0
1520599558636907,1000,454,545,0,1
1520599558636978,1000,454,545,0,2
1520599558637011,1000,454,545,0,3
1520599558637012,1000,454,545,0,4
1520599558637472,1000,442,557,0,0
1520599558637924,1000,442,557,0,1
1520599558637984,1000,442,557,0,2
1520599558638018,1000,442,557,0,3
1520599558638019,1000,442,557,0,4
1520599558638490,1000,453,546,0,0
1520599558638941,1000,453,546,0,1
1520599558639000,1000,453,546,0,2
1520599558639034,1000,453,546,0,3
1520599558639035,1000,453,546,0,4
1520599558639508,1000,454,545,0,0
1520599558639959,1000,454,545,0,1
1520599558640018,1000,454,545,0,2
1520599558640051,1000,454,545,0,3
1520599558640053,1000,454,545,0,4
1520599558640525,1000,454,545,0,0
1520599558640976,1000,454,545,0,1
1520599558641034,1000,454,545,0,2
1520599558641068,1000,454,545,0,3
1520599558641069,1000,454,545,0,4
1520599558641542,1000,455,544,0,0
1520599558641994,1000,455,544,0,1
1520599558642053,1000,455,544,0,2
1520599558642087,1000,455,544,0,3
1520599558642088,1000,455,544,0,4
1520599558642560,1000,453,546,0,0
1520599558643011,1000,453,546,0,1
1520599558643071,1000,453,546,0,2
1520599558643104,1000,453,546,0,3
1520599558643106,1000,453,546,0,4
1520599558643577,1000,453,546,0,0
1520599558644028,1000,453,546,0,1
1520599558644086,1000,453,546,0,2
1520599558644120,1000,453,546,0,3
1520599558644121,1000,453,546,0,4
1520599558644594,1000,455,544,0,0
1520599558645045,1000,455,544,0,1
1520599558645105,1000,455,544,0,2
1520599558645138,1000,455,544,0,3
1520599558645139,1000,455,544,0,4
1520599558645612,1000,454,545,0,0
1520599558646064,1000,454,545,0,1
1520599558646122,1000,454,545,0,2
1520599558646156,1000,454,545,0,3
1520599558646157,1000,454,545,0,4
1520599558646629,1000,454,545,0,0
1520599558647080,1000,454,545,0,1
1520599558647139,1000,454,545,0,2
1520599558647173,1000,454,545,0,3
1520599558647174,1000,454,545,0,4
1520599558647647,1000,454,545,0,0
1520599558648098,1000,454,545,0,1
1520599558648156,1000,454,545,0,2
1520599558648190,1000,454,545,0,3
1520599558648191,1000,454,545,0,4
1520599558648664,1000,455,544,0,0
1520599558649125,1000,455,544,0,1
1520599558649184,1000,455,544,0,2
1520599558649217,1000,455,544,0,3
1520599558649219,1000,455,544,0,4
1520599558649682,1000,445,554,0,0
1520599558650132,1000,445,554,0,1
1520599558650190,1000,445,554,0,2
1520599558650224,1000,445,554,0,3
1520599558650225,1000,445,554,0,4
1520599558650699,1000,455,544,0,0
1520599558651150,1000,455,544,0,1
1520599558651210,1000,455,544,0,2
1520599558651243,1000,455,544,0,3
1520599558651244,1000,455,544,0,4
1520599558651717,1000,454,545,0,0
1520599558652168,1000,454,545,0,1
1520599558652227,1000,454,545,0,2
1520599558652261,1000,454,545,0,3
1520599558652262,1000,454,545,0,4
1520599558652734,1000,454,545,0,0
1520599558653185,1000,454,545,0,1
1520599558653244,1000,454,545,0,2
1520599558653278,1000,454,545,0,3
1520599558653279,1000,454,545,0,4
1520599558653752,1000,454,545,0,0
1520599558654203,1000,454,545,0,1
1520599558654263,1000,454,545,0,2
1520599558654296,1000,454,545,0,3
1520599558654298,1000,454,545,0,4
1520599558654769,1000,453,546,0,0
1520599558655220,1000,453,546,0,1
1520599558655279,1000,453,546,0,2
1520599558655327,1000,453,546,0,3
1520599558655328,1000,453,546,0,4
1520599558655787,1000,441,558,0,0
1520599558656239,1000,441,558,0,1
1520599558656299,1000,441,558,0,2
1520599558656332,1000,441,558,0,3
1520599558656334,1000,441,558,0,4
1520599558656805,1000,452,547,0,0
1520599558657256,1000,452,547,0,1
1520599558657315,1000,452,547,0,2
1520599558657348,1000,452,547,0,3
1520599558657350,1000,452,547,0,4
1520599558657822,1000,454,545,0,0
1520599558658274,1000,454,545,0,1
1520599558658333,1000,454,545,0,2
1520599558658366,1000,454,545,0,3
1520599558658368,1000,454,545,0,4
1520599558658840,1000,454,545,0,0
1520599558659291,1000,454,545,0,1
1520599558659350,1000,454,545,0,2
1520599558659384,1000,454,545,0,3
1520599558659385,1000,454,545,0,4
1520599558659857,1000,454,545,0,0
1520599558660308,1000,454,545,0,1
1520599558660366,1000,454,545,0,2
1520599558660400,1000,454,545,0,3
1520599558660401,1000,454,545,0,4
1520599558660875,1000,455,544,0,0
1520599558661327,1000,455,544,0,1
1520599558661386,1000,455,544,0,2
1520599558661420,1000,455,544,0,3
1520599558661421,1000,455,544,0,4
1520599558661892,1000,452,547,0,0
1520599558662344,1000,452,547,0,1
1520599558662403,1000,452,547,0,2
1520599558662438,1000,452,547,0,3
1520599558662439,1000,452,547,0,4
1520599558662910,1000,452,547,0,0
1520599558663362,1000,452,547,0,1
1520599558663421,1000,452,547,0,2
1520599558663454,1000,452,547,0,3
1520599558663456,1000,452,547,0,4
1520599558663927,1000,453,546,0,0
1520599558664378,1000,453,546,0,1
1520599558664437,1000,453,546,0,2
1520599558664471,1000,453,546,0,3
1520599558664473,1000,453,546,0,4
1520599558664948,1000,454,545,0,0
1520599558665400,1000,454,545,0,1
1520599558665459,1000,454,545,0,2
1520599558665492,1000,454,545,0,3
1520599558665494,1000,454,545,0,4
1520599558665965,1000,453,546,0,0
1520599558666417,1000,453,546,0,1
1520599558666476,1000,453,546,0,2
1520599558666510,1000,453,546,0,3
1520599558666511,1000,453,546,0,4
1520599558666983,1000,454,545,0,0
1520599558667434,1000,454,545,0,1
1520599558667493,1000,454,545,0,2
1520599558667526,1000,454,545,0,3
1520599558667527,1000,454,545,0,4
1520599558668001,1000,454,545,0,0
1520599558668452,1000,454,545,0,1
1520599558668511,1000,454,545,0,2
1520599558668545,1000,454,545,0,3
1520599558668546,1000,454,545,0,4
1520599558669017,1000,453,546,0,0
1520599558669469,1000,453,546,0,1
1520599558669528,1000,453,546,0,2
1520599558669562,1000,453,546,0,3
1520599558669563,1000,453,546,0,4
1520599558670034,1000,453,546,0,0
1520599558670486,1000,453,546,0,1
1520599558670545,1000,453,546,0,2
1520599558670578,1000,453,546,0,3
1520599558670580,1000,453,546,0,4
1520599558671052,1000,454,545,0,0
1520599558671503,1000,454,545,0,1
1520599558671562,1000,454,545,0,2
1520599558671596,1000,454,545,0,3
1520599558671598,1000,454,545,0,4
1520599558672069,1000,454,545,0,0
1520599558672521,1000,454,545,0,1
1520599558672580,1000,454,545,0,2
1520599558672614,1000,454,545,0,3
1520599558672615,1000,454,545,0,4
1520599558673086,1000,453,546,0,0
1520599558673538,1000,453,546,0,1
1520599558673597,1000,453,546,0,2
1520599558673631,1000,453,546,0,3
1520599558673632,1000,453,546,0,4
1520599558674103,1000,453,546,0,0
1520599558674554,1000,453,546,0,1
1520599558674613,1000,453,546,0,2
1520599558674646,1000,453,546,0,3
1520599558674648,1000,453,546,0,4
1520599558675121,1000,455,544,0,0
1520599558675573,1000,455,544,0,1
1520599558675631,1000,455,544,0,2
1520599558675665,1000,455,544,0,3
1520599558675667,1000,455,544,0,4
1520599558676139,1000,441,558,0,0
1520599558676591,1000,441,558,0,1
1520599558676651,1000,441,558,0,2
1520599558676685,1000,441,558,0,3
1520599558676686,1000,441,558,0,4
1520599558677155,1000,451,548,0,0
1520599558677607,1000,451,548,0,1
1520599558677666,1000,451,548,0,2
1520599558677700,1000,451,548,0,3
1520599558677701,1000,451,548,0,4
1520599558678172,1000,453,546,0,0
1520599558678623,1000,453,546,0,1
1520599558678683,1000,453,546,0,2
1520599558678717,1000,453,546,0,3
1520599558678718,1000,453,546,0,4
1520599558679190,1000,453,546,0,0
1520599558679641,1000,453,546,0,1
1520599558679700,1000,453,546,0,2
1520599558679734,1000,453,546,0,3
1520599558679735,1000,453,546,0,4
1520599558680207,1000,454,545,0,0
1520599558680659,1000,454,545,0,1
1520599558680717,1000,454,545,0,2
1520599558680751,1000,454,545,0,3
1520599558680752,1000,454,545,0,4
1520599558681224,1000,454,545,0,0
1520599558681675,1000,454,545,0,1
1520599558681734,1000,454,545,0,2
1520599558681768,1000,454,545,0,3
1520599558681769,1000,454,545,0,4
1520599558682241,1000,453,546,0,0
1520599558682693,1000,453,546,0,1
1520599558682751,1000,453,546,0,2
1520599558682785,1000,453,546,0,3
1520599558682787,1000,453,546,0,4
1520599558683258,1000,453,546,0,0
1520599558683710,1000,453,546,0,1
1520599558683768,1000,453,546,0,2
1520599558683802,1000,453,546,0,3
1520599558683803,1000,453,546,0,4
1520599558684275,1000,454,545,0,0
1520599558684726,1000,454,545,0,1
1520599558684785,1000,454,545,0,2
1520599558684818,1000,454,545,0,3
1520599558684820,1000,454,545,0,4
1520599558685291,1000,455,544,0,0
1520599558685744,1000,455,544,0,1
1520599558685803,1000,455,544,0,2
1520599558685837,1000,455,544,0,3
1520599558685838,1000,455,544,0,4
1520599558686309,1000,452,547,0,0
1520599558686761,1000,452,547,0,1
1520599558686820,1000,452,547,0,2
1520599558686854,1000,452,547,0,3
1520599558686855,1000,452,547,0,4
1520599558687326,1000,453,546,0,0
1520599558687779,1000,453,546,0,1
1520599558687837,1000,453,546,0,2
1520599558687871,1000,453,546,0,3
1520599558687872,1000,453,546,0,4
1520599558688344,1000,453,546,0,0
1520599558688796,1000,453,546,0,1
1520599558688854,1000,453,546,0,2
1520599558688888,1000,453,546,0,3
1520599558688890,1000,453,546,0,4
1520599558689360,1000,453,546,0,0
1520599558689813,1000,453,546,0,1
1520599558689872,1000,453,546,0,2
1520599558689906,1000,453,546,0,3
1520599558689908,1000,453,546,0,4
1520599558690378,1000,452,547,0,0
1520599558690829,1000,452,547,0,1
1520599558690887,1000,452,547,0,2
1520599558690921,1000,452,547,0,3
1520599558690922,1000,452,547,0,4
1520599558691395,1000,455,544,0,0
1520599558691847,1000,455,544,0,1
1520599558691906,1000,455,544,0,2
1520599558691939,1000,455,544,0,3
1520599558691941,1000,455,544,0,4
1520599558692413,1000,454,545,0,0
1520599558692865,1000,454,545,0,1
1520599558692923,1000,454,545,0,2
1520599558692969,1000,454,545,0,3
1520599558692970,1000,454,545,0,4
1520599558693430,1000,442,557,0,0
1520599558693882,1000,442,557,0,1
1520599558693940,1000,442,557,0,2
1520599558693974,1000,442,557,0,3
1520599558693975,1000,442,557,0,4
1520599558694448,1000,454,545,0,0
1520599558694899,1000,454,545,0,1
1520599558694958,1000,454,545,0,2
1520599558694992,1000,454,545,0,3
1520599558694993,1000,454,545,0,4
1520599558695465,1000,454,546,0,0
1520599558695917,1000,454,546,0,1
1520599558695975,1000,454,546,0,2
1520599558696009,1000,454,546,0,3
1520599558696010,1000,454,546,0,4
1520599558696483,1000,454,545,0,0
1520599558696944,1000,454,545,0,1
1520599558697003,1000,454,545,0,2
1520599558697051,1000,454,545,0,3
1520599558697052,1000,454,545,0,4
1520599558697501,1000,430,569,0,0
1520599558697953,1000,430,569,0,1
1520599558698013,1000,430,569,0,2
1520599558698047,1000,430,569,0,3
1520599558698048,1000,430,569,0,4
1520599558698518,1000,452,547,0,0
1520599558698970,1000,452,547,0,1
1520599558699029,1000,452,547,0,2
1520599558699063,1000,452,547,0,3
1520599558699064,1000,452,547,0,4
1520599558699536,1000,453,546,0,0
1520599558699988,1000,453,546,0,1
1520599558700047,1000,453,546,0,2
1520599558700081,1000,453,546,0,3
1520599558700082,1000,453,546,0,4
1520599558700554,1000,453,546,0,0
1520599558701005,1000,453,546,0,1
1520599558701064,1000,453,546,0,2
1520599558701098,1000,453,546,0,3
1520599558701099,1000,453,546,0,4
1520599558701571,1000,454,545,0,0
1520599558702024,1000,454,545,0,1
1520599558702082,1000,454,545,0,2
1520599558702116,1000,454,545,0,3
1520599558702117,1000,454,545,0,4
1520599558702589,1000,453,546,0,0
1520599558703040,1000,453,546,0,1
1520599558703099,1000,453,546,0,2
1520599558703133,1000,453,546,0,3
1520599558703134,1000,453,546,0,4
1520599558703606,1000,453,546,0,0
1520599558704057,1000,453,546,0,1
1520599558704116,1000,453,546,0,2
1520599558704149,1000,453,546,0,3
1520599558704151,1000,453,546,0,4
1520599558704623,1000,454,545,0,0
1520599558705074,1000,454,545,0,1
1520599558705133,1000,454,545,0,2
1520599558705167,1000,454,545,0,3
1520599558705168,1000,454,545,0,4
1520599558705641,1000,454,545,0,0
1520599558706093,1000,454,545,0,1
1520599558706152,1000,454,545,0,2
1520599558706185,1000,454,545,0,3
1520599558706187,1000,454,545,0,4
1520599558706658,1000,453,546,0,0
1520599558707110,1000,453,546,0,1
1520599558707168,1000,453,546,0,2
1520599558707202,1000,453,546,0,3
1520599558707203,1000,453,546,0,4
1520599558707676,1000,454,545,0,0
1520599558708127,1000,454,545,0,1
1520599558708186,1000,454,545,0,2
1520599558708219,1000,454,545,0,3
1520599558708220,1000,454,545,0,4
1520599558708693,1000,454,545,0,0
1520599558709144,1000,454,545,0,1
1520599558709203,1000,454,545,0,2
1520599558709237,1000,454,545,0,3
1520599558709238,1000,454,545,0,4
1520599558709710,1000,454,545,0,0
1520599558710162,1000,454,545,0,1
1520599558710220,1000,454,545,0,2
1520599558710254,1000,454,545,0,3
1520599558710255,1000,454,545,0,4
1520599558710728,1000,454,545,0,0
1520599558711179,1000,454,545,0,1
1520599558711238,1000,454,545,0,2
1520599558711272,1000,454,545,0,3
1520599558711273,1000,454,545,0,4
1520599558711745,1000,453,546,0,0
1520599558712197,1000,453,546,0,1
1520599558712256,1000,453,546,0,2
1520599558712289,1000,453,546,0,3
1520599558712290,1000,453,546,0,4
1520599558712762,1000,454,545,0,0
1520599558713213,1000,454,545,0,1
1520599558713272,1000,454,545,0,2
1520599558713305,1000,454,545,0,3
1520599558713307,1000,454,545,0,4
1520599558713780,1000,455,544,0,0
1520599558714231,1000,455,544,0,1
1520599558714290,1000,455,544,0,2
1520599558714324,1000,455,544,0,3
1520599558714325,1000,455,544,0,4
1520599558714797,1000,453,546,0,0
1520599558715249,1000,453,546,0,1
1520599558715308,1000,453,546,0,2
1520599558715342,1000,453,546,0,3
1520599558715343,1000,453,546,0,4
1520599558715815,1000,453,546,0,0
1520599558716267,1000,453,546,0,1
1520599558716326,1000,453,546,0,2
1520599558716359,1000,453,546,0,3
1520599558716360,1000,453,546,0,4
1520599558716832,1000,454,545,0,0
1520599558717294,1000,454,545,0,1
1520599558717353,1000,454,545,0,2
1520599558717386,1000,454,545,0,3
1520599558717388,1000,454,545,0,4
1520599558717850,1000,415,584,0,0
1520599558718303,1000,415,584,0,1
1520599558718363,1000,415,584,0,2
1520599558718397,1000,415,584,0,3
1520599558718398,1000,415,584,0,4
1520599558718868,1000,451,548,0,0
1520599558719320,1000,451,548,0,1
1520599558719379,1000,451,548,0,2
1520599558719412,1000,451,548,0,3
1520599558719414,1000,451,548,0,4
1520599558719885,1000,454,546,0,0
1520599558720337,1000,454,546,0,1
1520599558720396,1000,454,546,0,2
1520599558720430,1000,454,546,0,3
1520599558720431,1000,454,546,0,4
1520599558720903,1000,453,546,0,0
1520599558721355,1000,453,546,0,1
1520599558721414,1000,453,546,0,2
1520599558721449,1000,453,546,0,3
1520599558721450,1000,453,546,0,4
1520599558721920,1000,452,547,0,0
1520599558722372,1000,452,547,0,1
1520599558722431,1000,452,547,0,2
1520599558722464,1000,452,547,0,3
1520599558722466,1000,452,547,0,4
1520599558722938,1000,454,545,0,0
1520599558723389,1000,454,545,0,1
1520599558723448,1000,454,545,0,2
1520599558723481,1000,454,545,0,3
1520599558723483,1000,454,545,0,4
1520599558723955,1000,454,545,0,0
1520599558724407,1000,454,545,0,1
1520599558724465,1000,454,545,0,2
1520599558724499,1000,454,545,0,3
1520599558724500,1000,454,545,0,4
1520599558724971,1000,454,545,0,0
1520599558725424,1000,454,545,0,1
1520599558725483,1000,454,545,0,2
1520599558725517,1000,454,545,0,3
1520599558725518,1000,454,545,0,4
1520599558725989,1000,452,547,0,0
1520599558726441,1000,452,547,0,1
1520599558726500,1000,452,547,0,2
1520599558726534,1000,452,547,0,3
1520599558726535,1000,452,547,0,4
1520599558727006,1000,453,546,0,0
1520599558727458,1000,453,546,0,1
1520599558727517,1000,453,546,0,2
1520599558727550,1000,453,546,0,3
1520599558727551,1000,453,546,0,4
1520599558728024,1000,454,545,0,0
1520599558728476,1000,454,545,0,1
1520599558728535,1000,454,545,0,2
1520599558728568,1000,454,545,0,3
1520599558728570,1000,454,545,0,4
1520599558729040,1000,453,546,0,0
1520599558729492,1000,453,546,0,1
1520599558729550,1000,453,546,0,2
1520599558729584,1000,453,546,0,3
1520599558729585,1000,453,546,0,4
1520599558730058,1000,454,545,0,0
1520599558730510,1000,454,545,0,1
1520599558730569,1000,454,545,0,2
1520599558730603,1000,454,545,0,3
1520599558730604,1000,454,545,0,4
1520599558731076,1000,453,546,0,0
1520599558731528,1000,453,546,0,1
1520599558731587,1000,453,546,0,2
1520599558731620,1000,453,546,0,3
1520599558731621,1000,453,546,0,4
1520599558732093,1000,453,546,0,0
1520599558732545,1000,453,546,0,1
1520599558732603,1000,453,546,0,2
1520599558732637,1000,453,546,0,3
1520599558732638,1000,453,546,0,4
1520599558733109,1000,454,545,0,0
1520599558733561,1000,454,545,0,1
1520599558733621,1000,454,545,0,2
1520599558733655,1000,454,545,0,3
1520599558733656,1000,454,545,0,4
1520599558734127,1000,452,547,0,0
1520599558734579,1000,452,547,0,1
1520599558734637,1000,452,547,0,2
1520599558734670,1000,452,547,0,3
1520599558734672,1000,452,547,0,4
1520599558735144,1000,454,545,0,0
1520599558735596,1000,454,545,0,1
1520599558735655,1000,454,545,0,2
1520599558735689,1000,454,545,0,3
1520599558735690,1000,454,545,0,4
1520599558736162,1000,453,546,0,0
1520599558736614,1000,453,546,0,1
1520599558736673,1000,453,546,0,2
1520599558736706,1000,453,546,0,3
1520599558736708,1000,453,546,0,4
1520599558737179,1000,454,545,0,0
1520599558737631,1000,454,545,0,1
1520599558737689,1000,454,545,0,2
1520599558737723,1000,454,545,0,3
1520599558737724,1000,454,545,0,4
1520599558738196,1000,453,546,0,0
1520599558738648,1000,453,546,0,1
1520599558738721,1000,453,546,0,2
1520599558738755,1000,453,546,0,3
1520599558738756,1000,453,546,0,4
1520599558739214,1000,439,560,0,0
1520599558739666,1000,439,560,0,1
1520599558739725,1000,439,560,0,2
1520599558739759,1000,439,560,0,3
1520599558739760,1000,439,560,0,4
1520599558740232,1000,453,546,0,0
1520599558740683,1000,453,546,0,1
1520599558740743,1000,453,546,0,2
1520599558740777,1000,453,546,0,3
1520599558740778,1000,453,546,0,4
1520599558741248,1000,453,546,0,0
1520599558741700,1000,453,546,0,1
1520599558741759,1000,453,546,0,2
1520599558741793,1000,453,546,0,3
1520599558741794,1000,453,546,0,4
1520599558742265,1000,453,546,0,0
1520599558742718,1000,453,546,0,1
1520599558742776,1000,453,546,0,2
1520599558742810,1000,453,546,0,3
1520599558742811,1000,453,546,0,4
1520599558743283,1000,453,546,0,0
1520599558743735,1000,453,546,0,1
1520599558743794,1000,453,546,0,2
1520599558743827,1000,453,546,0,3
1520599558743828,1000,453,546,0,4
1520599558744300,1000,453,546,0,0
1520599558744752,1000,453,546,0,1
1520599558744810,1000,453,546,0,2
1520599558744843,1000,453,546,0,3
1520599558744845,1000,453,546,0,4
1520599558745316,1000,455,545,0,0
1520599558745768,1000,455,545,0,1
1520599558745827,1000,455,545,0,2
1520599558745861,1000,455,545,0,3
1520599558745863,1000,455,545,0,4
1520599558746334,1000,453,546,0,0
1520599558746785,1000,453,546,0,1
1520599558746843,1000,453,546,0,2
1520599558746877,1000,453,546,0,3
1520599558746878,1000,453,546,0,4
1520599558747351,1000,454,545,0,0
1520599558747802,1000,454,545,0,1
1520599558747860,1000,454,545,0,2
1520599558747894,1000,454,545,0,3
1520599558747896,1000,454,545,0,4
1520599558748368,1000,454,545,0,0
1520599558748819,1000,454,545,0,1
1520599558748878,1000,454,545,0,2
1520599558748912,1000,454,545,0,3
1520599558748913,1000,454,545,0,4
1520599558749384,1000,454,545,0,0
1520599558749836,1000,454,545,0,1
1520599558749895,1000,454,545,0,2
1520599558749929,1000,454,545,0,3
1520599558749930,1000,454,545,0,4
1520599558750402,1000,453,546,0,0
1520599558750853,1000,453,546,0,1
1520599558750912,1000,453,546,0,2
1520599558750945,1000,453,546,0,3
1520599558750946,1000,453,546,0,4
1520599558751419,1000,455,544,0,0
1520599558751870,1000,455,544,0,1
1520599558751930,1000,455,544,0,2
1520599558751964,1000,455,544,0,3
1520599558751965,1000,455,544,0,4
1520599558752437,1000,454,545,0,0
1520599558752889,1000,454,545,0,1
1520599558752959,1000,454,545,0,2
1520599558752994,1000,454,545,0,3
1520599558752995,1000,454,545,0,4
1520599558753454,1000,441,558,0,0
1520599558753906,1000,441,558,0,1
1520599558753964,1000,441,558,0,2
1520599558753998,1000,441,558,0,3
1520599558753999,1000,441,558,0,4
1520599558754472,1000,454,545,0,0
1520599558754922,1000,454,545,0,1
1520599558754981,1000,454,545,0,2
1520599558755015,1000,454,545,0,3
1520599558755016,1000,454,545,0,4
1520599558755489,1000,455,544,0,0
1520599558755941,1000,455,544,0,1
1520599558756000,1000,455,544,0,2
1520599558756034,1000,455,544,0,3
1520599558756035,1000,455,544,0,4
1520599558756507,1000,453,546,0,0
1520599558756958,1000,453,546,0,1
1520599558757017,1000,453,546,0,2
1520599558757051,1000,453,546,0,3
1520599558757053,1000,453,546,0,4
1520599558757524,1000,453,546,0,0
1520599558757976,1000,453,546,0,1
1520599558758034,1000,453,546,0,2
1520599558758068,1000,453,546,0,3
1520599558758069,1000,453,546,0,4
1520599558758542,1000,454,545,0,0
1520599558758994,1000,454,545,0,1
1520599558759052,1000,454,545,0,2
1520599558759086,1000,454,545,0,3
1520599558759087,1000,454,545,0,4
1520599558759560,1000,441,558,0,0
1520599558760013,1000,441,558,0,1
1520599558760073,1000,441,558,0,2
1520599558760107,1000,441,558,0,3
1520599558760108,1000,441,558,0,4
1520599558760578,1000,451,548,0,0
1520599558761029,1000,451,548,0,1
1520599558761087,1000,451,548,0,2
1520599558761121,1000,451,548,0,3
1520599558761123,1000,451,548,0,4
1520599558761595,1000,454,545,0,0
1520599558762046,1000,454,545,0,1
1520599558762106,1000,454,545,0,2
1520599558762139,1000,454,545,0,3
1520599558762140,1000,454,545,0,4
1520599558762612,1000,454,545,0,0
1520599558763064,1000,454,545,0,1
1520599558763122,1000,454,545,0,2
1520599558763156,1000,454,545,0,3
1520599558763157,1000,454,545,0,4
1520599558763630,1000,454,545,0,0
1520599558764081,1000,454,545,0,1
1520599558764140,1000,454,545,0,2
1520599558764173,1000,454,545,0,3
1520599558764175,1000,454,545,0,4
1520599558764648,1000,454,545,0,0
1520599558765110,1000,454,545,0,1
1520599558765168,1000,454,545,0,2
1520599558765202,1000,454,545,0,3
1520599558765203,1000,454,545,0,4
1520599558765665,1000,444,555,0,0
1520599558766117,1000,444,555,0,1
1520599558766176,1000,444,555,0,2
1520599558766210,1000,444,555,0,3
1520599558766212,1000,444,555,0,4
1520599558766683,1000,452,547,0,0
1520599558767135,1000,452,547,0,1
1520599558767193,1000,452,547,0,2
1520599558767227,1000,452,547,0,3
1520599558767228,1000,452,547,0,4
1520599558767700,1000,454,545,0,0
1520599558768153,1000,454,545,0,1
1520599558768212,1000,454,545,0,2
1520599558768245,1000,454,545,0,3
1520599558768247,1000,454,545,0,4
1520599558768718,1000,453,546,0,0
1520599558769170,1000,453,546,0,1
1520599558769229,1000,453,546,0,2
1520599558769262,1000,453,546,0,3
1520599558769263,1000,453,546,0,4
1520599558769736,1000,454,546,0,0
1520599558770188,1000,454,546,0,1
1520599558770247,1000,454,546,0,2
1520599558770280,1000,454,546,0,3
1520599558770282,1000,454,546,0,4
1520599558770753,1000,453,546,0,0
1520599558771205,1000,453,546,0,1
1520599558771264,1000,453,546,0,2
1520599558771297,1000,453,546,0,3
1520599558771299,1000,453,546,0,4
1520599558771770,1000,453,546,0,0
1520599558772223,1000,453,546,0,1
1520599558772281,1000,453,546,0,2
1520599558772315,1000,453,546,0,3
1520599558772317,1000,453,546,0,4
1520599558772788,1000,453,546,0,0
1520599558773239,1000,453,546,0,1
1520599558773298,1000,453,546,0,2
1520599558773332,1000,453,546,0,3
1520599558773333,1000,453,546,0,4
1520599558773805,1000,454,545,0,0
1520599558774257,1000,454,545,0,1
1520599558774316,1000,454,545,0,2
1520599558774350,1000,454,545,0,3
1520599558774351,1000,454,545,0,4
1520599558774823,1000,453,546,0,0
1520599558775274,1000,453,546,0,1
1520599558775333,1000,453,546,0,2
1520599558775366,1000,453,546,0,3
1520599558775368,1000,453,546,0,4
1520599558775840,1000,454,545,0,0
1520599558776291,1000,454,545,0,1
1520599558776350,1000,454,545,0,2
1520599558776383,1000,454,545,0,3
1520599558776385,1000,454,545,0,4
1520599558776858,1000,455,544,0,0
1520599558777315,1000,455,544,0,1
1520599558777374,1000,455,544,0,2
1520599558777407,1000,455,544,0,3
1520599558777408,1000,455,544,0,4
1520599558777875,1000,448,551,0,0
