time,clock,sleep,execute,overrun,type
1520599967710405,1000,667,332,0,0
1520599967710674,1000,667,332,0,1
1520599967710709,1000,667,332,0,2
1520599967710733,1000,667,332,0,3
1520599967710734,1000,667,332,0,4
1520599967711422,1000,669,330,0,0
1520599967711691,1000,669,330,0,1
1520599967711726,1000,669,330,0,2
1520599967711750,1000,669,330,0,3
1520599967711765,1000,669,330,0,4
1520599967712440,1000,656,343,0,0
1520599967712710,1000,656,343,0,1
1520599967712745,1000,656,343,0,2
1520599967712768,1000,656,343,0,3
1520599967712770,1000,656,343,0,4
1520599967713456,1000,669,330,0,0
1520599967713726,1000,669,330,0,1
1520599967713803,1000,669,330,0,2
1520599967713828,1000,669,330,0,3
1520599967713830,1000,669,330,0,4
1520599967714474,1000,625,374,0,0
1520599967714745,1000,625,374,0,1
1520599967714781,1000,625,374,0,2
1520599967714804,1000,625,374,0,3
1520599967714806,1000,625,374,0,4
1520599967715492,1000,668,331,0,0
1520599967715762,1000,668,331,0,1
1520599967715797,1000,668,331,0,2
1520599967715821,1000,668,331,0,3
1520599967715822,1000,668,331,0,4
1520599967716510,1000,669,330,0,0
1520599967716780,1000,669,330,0,1
1520599967716815,1000,669,330,0,2
1520599967716838,1000,669,330,0,3
1520599967716840,1000,669,330,0,4
1520599967717526,1000,669,330,0,0
1520599967717797,1000,669,330,0,1
1520599967717832,1000,669,330,0,2
1520599967717856,1000,669,330,0,3
1520599967717857,1000,669,330,0,4
1520599967718544,1000,668,331,0,0
1520599967718814,1000,668,331,0,1
1520599967718888,1000,668,331,0,2
1520599967718913,1000,668,331,0,3
1520599967718915,1000,668,331,0,4
1520599967719562,1000,628,371,0,0
1520599967719833,1000,628,371,0,1
1520599967719869,1000,628,371,0,2
1520599967719893,1000,628,371,0,3
1520599967719894,1000,628,371,0,4
1520599967720580,1000,667,332,0,0
1520599967720850,1000,667,332,0,1
1520599967720884,1000,667,332,0,2
1520599967720921,1000,667,332,0,3
1520599967720922,1000,667,332,0,4
1520599967721597,1000,657,342,0,0
1520599967721866,1000,657,342,0,1
1520599967721901,1000,657,342,0,2
1520599967721925,1000,657,342,0,3
1520599967721926,1000,657,342,0,4
1520599967722614,1000,670,329,0,0
1520599967722884,1000,670,329,0,1
1520599967722919,1000,670,329,0,2
1520599967722942,1000,670,329,0,3
1520599967722944,1000,670,329,0,4
1520599967723631,1000,669,330,0,0
1520599967723901,1000,669,330,0,1
1520599967723973,1000,669,330,0,2
1520599967723998,1000,669,330,0,3
1520599967724000,1000,669,330,0,4
1520599967724650,1000,631,368,0,0
1520599967724928,1000,631,368,0,1
1520599967724963,1000,631,368,0,2
1520599967724987,1000,631,368,0,3
1520599967724988,1000,631,368,0,4
1520599967725668,1000,661,338,0,0
1520599967725938,1000,661,338,0,1
1520599967725973,1000,661,338,0,2
1520599967725997,1000,661,338,0,3
1520599967725998,1000,661,338,0,4
1520599967726685,1000,669,330,0,0
1520599967726955,1000,669,330,0,1
1520599967726990,1000,669,330,0,2
1520599967727013,1000,669,330,0,3
1520599967727015,1000,669,330,0,4
1520599967727703,1000,670,329,0,0
1520599967727972,1000,670,329,0,1
1520599967728006,1000,670,329,0,2
1520599967728030,1000,670,329,0,3
1520599967728031,1000,670,329,0,4
1520599967728720,1000,671,328,0,0
1520599967728989,1000,671,328,0,1
1520599967729061,1000,671,328,0,2
1520599967729086,1000,671,328,0,3
1520599967729088,1000,671,328,0,4
1520599967729738,1000,632,367,0,0
1520599967730009,1000,632,367,0,1
1520599967730046,1000,632,367,0,2
1520599967730070,1000,632,367,0,3
1520599967730071,1000,632,367,0,4
1520599967730756,1000,667,332,0,0
1520599967731025,1000,667,332,0,1
1520599967731059,1000,667,332,0,2
1520599967731084,1000,667,332,0,3
1520599967731085,1000,667,332,0,4
1520599967731773,1000,670,329,0,0
1520599967732043,1000,670,329,0,1
1520599967732080,1000,670,329,0,2
1520599967732104,1000,670,329,0,3
1520599967732105,1000,670,329,0,4
1520599967732791,1000,668,331,0,0
1520599967733060,1000,668,331,0,1
1520599967733110,1000,668,331,0,2
1520599967733134,1000,668,331,0,3
1520599967733135,1000,668,331,0,4
1520599967733809,1000,655,344,0,0
1520599967734078,1000,655,344,0,1
1520599967734150,1000,655,344,0,2
1520599967734176,1000,655,344,0,3
1520599967734177,1000,655,344,0,4
1520599967734827,1000,631,368,0,0
1520599967735097,1000,631,368,0,1
1520599967735133,1000,631,368,0,2
1520599967735157,1000,631,368,0,3
1520599967735158,1000,631,368,0,4
1520599967735845,1000,668,331,0,0
1520599967736114,1000,668,331,0,1
1520599967736148,1000,668,331,0,2
1520599967736172,1000,668,331,0,3
1520599967736173,1000,668,331,0,4
1520599967736862,1000,670,329,0,0
1520599967737131,1000,670,329,0,1
1520599967737166,1000,670,329,0,2
1520599967737190,1000,670,329,0,3
1520599967737192,1000,670,329,0,4
1520599967737880,1000,669,330,0,0
1520599967738149,1000,669,330,0,1
1520599967738184,1000,669,330,0,2
1520599967738208,1000,669,330,0,3
1520599967738209,1000,669,330,0,4
1520599967738897,1000,670,329,0,0
1520599967739167,1000,670,329,0,1
1520599967739238,1000,670,329,0,2
1520599967739263,1000,670,329,0,3
1520599967739265,1000,670,329,0,4
1520599967739916,1000,631,368,0,0
1520599967740186,1000,631,368,0,1
1520599967740222,1000,631,368,0,2
1520599967740246,1000,631,368,0,3
1520599967740247,1000,631,368,0,4
1520599967740932,1000,668,331,0,0
1520599967741202,1000,668,331,0,1
1520599967741237,1000,668,331,0,2
1520599967741262,1000,668,331,0,3
1520599967741263,1000,668,331,0,4
1520599967741949,1000,668,331,0,0
1520599967742219,1000,668,331,0,1
1520599967742254,1000,668,331,0,2
1520599967742278,1000,668,331,0,3
1520599967742279,1000,668,331,0,4
1520599967742967,1000,669,330,0,0
1520599967743237,1000,669,330,0,1
1520599967743271,1000,669,330,0,2
1520599967743295,1000,669,330,0,3
1520599967743297,1000,669,330,0,4
1520599967743984,1000,669,330,0,0
1520599967744254,1000,669,330,0,1
1520599967744325,1000,669,330,0,2
1520599967744350,1000,669,330,0,3
1520599967744352,1000,669,330,0,4
1520599967745001,1000,632,367,0,0
1520599967745272,1000,632,367,0,1
1520599967745315,1000,632,367,0,2
1520599967745339,1000,632,367,0,3
1520599967745340,1000,632,367,0,4
1520599967746019,1000,660,339,0,0
1520599967746289,1000,660,339,0,1
1520599967746325,1000,660,339,0,2
1520599967746350,1000,660,339,0,3
1520599967746351,1000,660,339,0,4
1520599967747037,1000,667,332,0,0
1520599967747306,1000,667,332,0,1
1520599967747341,1000,667,332,0,2
1520599967747365,1000,667,332,0,3
1520599967747366,1000,667,332,0,4
1520599967748054,1000,670,329,0,0
1520599967748324,1000,670,329,0,1
1520599967748359,1000,670,329,0,2
1520599967748382,1000,670,329,0,3
1520599967748384,1000,670,329,0,4
1520599967749070,1000,670,329,0,0
1520599967749341,1000,670,329,0,1
1520599967749413,1000,670,329,0,2
1520599967749438,1000,670,329,0,3
1520599967749440,1000,670,329,0,4
1520599967750089,1000,630,369,0,0
1520599967750359,1000,630,369,0,1
1520599967750395,1000,630,369,0,2
1520599967750419,1000,630,369,0,3
1520599967750420,1000,630,369,0,4
1520599967751107,1000,668,331,0,0
1520599967751376,1000,668,331,0,1
1520599967751411,1000,668,331,0,2
1520599967751435,1000,668,331,0,3
1520599967751437,1000,668,331,0,4
1520599967752124,1000,669,330,0,0
1520599967752394,1000,669,330,0,1
1520599967752429,1000,669,330,0,2
1520599967752453,1000,669,330,0,3
1520599967752455,1000,669,330,0,4
1520599967753140,1000,668,331,0,0
1520599967753411,1000,668,331,0,1
1520599967753446,1000,668,331,0,2
1520599967753470,1000,668,331,0,3
1520599967753484,1000,668,331,0,4
1520599967754158,1000,655,344,0,0
1520599967754428,1000,655,344,0,1
1520599967754521,1000,655,344,0,2
1520599967754547,1000,655,344,0,3
1520599967754548,1000,655,344,0,4
1520599967755177,1000,609,390,0,0
1520599967755447,1000,609,390,0,1
1520599967755483,1000,609,390,0,2
1520599967755506,1000,609,390,0,3
1520599967755508,1000,609,390,0,4
1520599967756194,1000,668,331,0,0
1520599967756464,1000,668,331,0,1
1520599967756499,1000,668,331,0,2
1520599967756523,1000,668,331,0,3
1520599967756524,1000,668,331,0,4
1520599967757210,1000,669,330,0,0
1520599967757481,1000,669,330,0,1
1520599967757517,1000,669,330,0,2
1520599967757541,1000,669,330,0,3
1520599967757543,1000,669,330,0,4
1520599967758228,1000,667,332,0,0
1520599967758497,1000,667,332,0,1
1520599967758569,1000,667,332,0,2
1520599967758595,1000,667,332,0,3
1520599967758596,1000,667,332,0,4
1520599967759246,1000,631,368,0,0
1520599967759517,1000,631,368,0,1
1520599967759552,1000,631,368,0,2
1520599967759576,1000,631,368,0,3
1520599967759577,1000,631,368,0,4
1520599967760264,1000,668,331,0,0
1520599967760533,1000,668,331,0,1
1520599967760569,1000,668,331,0,2
1520599967760593,1000,668,331,0,3
1520599967760594,1000,668,331,0,4
1520599967761280,1000,668,331,0,0
1520599967761550,1000,668,331,0,1
1520599967761585,1000,668,331,0,2
1520599967761609,1000,668,331,0,3
1520599967761611,1000,668,331,0,4
1520599967762297,1000,669,330,0,0
1520599967762566,1000,669,330,0,1
1520599967762601,1000,669,330,0,2
1520599967762625,1000,669,330,0,3
1520599967762626,1000,669,330,0,4
1520599967763315,1000,670,329,0,0
1520599967763584,1000,670,329,0,1
1520599967763656,1000,670,329,0,2
1520599967763681,1000,670,329,0,3
1520599967763683,1000,670,329,0,4
1520599967764333,1000,631,368,0,0
1520599967764603,1000,631,368,0,1
1520599967764639,1000,631,368,0,2
1520599967764662,1000,631,368,0,3
1520599967764664,1000,631,368,0,4
1520599967765349,1000,669,330,0,0
1520599967765620,1000,669,330,0,1
1520599967765655,1000,669,330,0,2
1520599967765679,1000,669,330,0,3
1520599967765681,1000,669,330,0,4
1520599967766367,1000,668,331,0,0
1520599967766636,1000,668,331,0,1
1520599967766671,1000,668,331,0,2
1520599967766695,1000,668,331,0,3
1520599967766696,1000,668,331,0,4
1520599967767384,1000,670,329,0,0
1520599967767655,1000,670,329,0,1
1520599967767689,1000,670,329,0,2
1520599967767713,1000,670,329,0,3
1520599967767714,1000,670,329,0,4
1520599967768401,1000,669,330,0,0
1520599967768671,1000,669,330,0,1
1520599967768742,1000,669,330,0,2
1520599967768768,1000,669,330,0,3
1520599967768769,1000,669,330,0,4
1520599967769418,1000,631,368,0,0
1520599967769689,1000,631,368,0,1
1520599967769724,1000,631,368,0,2
1520599967769748,1000,631,368,0,3
1520599967769750,1000,631,368,0,4
1520599967770436,1000,668,331,0,0
1520599967770705,1000,668,331,0,1
1520599967770742,1000,668,331,0,2
1520599967770765,1000,668,331,0,3
1520599967770767,1000,668,331,0,4
1520599967771453,1000,668,331,0,0
1520599967771723,1000,668,331,0,1
1520599967771758,1000,668,331,0,2
1520599967771782,1000,668,331,0,3
1520599967771783,1000,668,331,0,4
1520599967772470,1000,669,330,0,0
1520599967772740,1000,669,330,0,1
1520599967772775,1000,669,330,0,2
1520599967772799,1000,669,330,0,3
1520599967772800,1000,669,330,0,4
1520599967773487,1000,669,330,0,0
1520599967773757,1000,669,330,0,1
1520599967773829,1000,669,330,0,2
1520599967773854,1000,669,330,0,3
1520599967773856,1000,669,330,0,4
1520599967774505,1000,630,369,0,0
1520599967774789,1000,630,369,0,1
1520599967774825,1000,630,369,0,2
1520599967774849,1000,630,369,0,3
1520599967774851,1000,630,369,0,4
1520599967775523,1000,654,345,0,0
1520599967775792,1000,654,345,0,1
1520599967775827,1000,654,345,0,2
1520599967775851,1000,654,345,0,3
1520599967775852,1000,654,345,0,4
1520599967776540,1000,670,329,0,0
1520599967776809,1000,670,329,0,1
1520599967776852,1000,670,329,0,2
1520599967776876,1000,670,329,0,3
1520599967776878,1000,670,329,0,4
1520599967777556,1000,661,338,0,0
1520599967777827,1000,661,338,0,1
1520599967777862,1000,661,338,0,2
1520599967777886,1000,661,338,0,3
1520599967777888,1000,661,338,0,4
1520599967778574,1000,668,331,0,0
1520599967778844,1000,668,331,0,1
1520599967778917,1000,668,331,0,2
1520599967778942,1000,668,331,0,3
1520599967778944,1000,668,331,0,4
1520599967779593,1000,629,370,0,0
1520599967779864,1000,629,370,0,1
1520599967779899,1000,629,370,0,2
1520599967779923,1000,629,370,0,3
1520599967779925,1000,629,370,0,4
1520599967780610,1000,667,332,0,0
1520599967780880,1000,667,332,0,1
1520599967780927,1000,667,332,0,2
1520599967780952,1000,667,332,0,3
1520599967780953,1000,667,332,0,4
1520599967781628,1000,656,343,0,0
1520599967781898,1000,656,343,0,1
1520599967781934,1000,656,343,0,2
1520599967781957,1000,656,343,0,3
1520599967781959,1000,656,343,0,4
1520599967782646,1000,668,331,0,0
1520599967782916,1000,668,331,0,1
1520599967782950,1000,668,331,0,2
1520599967782974,1000,668,331,0,3
1520599967782975,1000,668,331,0,4
1520599967783663,1000,670,329,0,0
1520599967783933,1000,670,329,0,1
1520599967784007,1000,670,329,0,2
1520599967784032,1000,670,329,0,3
1520599967784034,1000,670,329,0,4
1520599967784682,1000,629,370,0,0
1520599967784952,1000,629,370,0,1
1520599967784988,1000,629,370,0,2
1520599967785012,1000,629,370,0,3
1520599967785013,1000,629,370,0,4
1520599967785699,1000,668,331,0,0
1520599967785969,1000,668,331,0,1
1520599967786004,1000,668,331,0,2
1520599967786028,1000,668,331,0,3
1520599967786029,1000,668,331,0,4
1520599967786717,1000,669,330,0,0
1520599967786987,1000,669,330,0,1
1520599967787022,1000,669,330,0,2
1520599967787046,1000,669,330,0,3
1520599967787048,1000,669,330,0,4
1520599967787734,1000,668,331,0,0
1520599967788004,1000,668,331,0,1
1520599967788039,1000,668,331,0,2
1520599967788063,1000,668,331,0,3
1520599967788064,1000,668,331,0,4
1520599967788752,1000,669,330,0,0
1520599967789021,1000,669,330,0,1
1520599967789095,1000,669,330,0,2
1520599967789120,1000,669,330,0,3
1520599967789122,1000,669,330,0,4
1520599967789770,1000,629,370,0,0
1520599967790041,1000,629,370,0,1
1520599967790077,1000,629,370,0,2
1520599967790101,1000,629,370,0,3
1520599967790102,1000,629,370,0,4
1520599967790788,1000,667,332,0,0
1520599967791058,1000,667,332,0,1
1520599967791093,1000,667,332,0,2
1520599967791117,1000,667,332,0,3
1520599967791118,1000,667,332,0,4
1520599967791805,1000,669,330,0,0
1520599967792075,1000,669,330,0,1
1520599967792110,1000,669,330,0,2
1520599967792134,1000,669,330,0,3
1520599967792135,1000,669,330,0,4
1520599967792822,1000,669,330,0,0
1520599967793103,1000,669,330,0,1
1520599967793138,1000,669,330,0,2
1520599967793162,1000,669,330,0,3
1520599967793163,1000,669,330,0,4
1520599967793840,1000,658,341,0,0
1520599967794109,1000,658,341,0,1
1520599967794180,1000,658,341,0,2
1520599967794206,1000,658,341,0,3
1520599967794207,1000,658,341,0,4
1520599967794858,1000,631,368,0,0
1520599967795129,1000,631,368,0,1
1520599967795165,1000,631,368,0,2
1520599967795188,1000,631,368,0,3
1520599967795203,1000,631,368,0,4
1520599967795876,1000,654,345,0,0
1520599967796146,1000,654,345,0,1
1520599967796182,1000,654,345,0,2
1520599967796206,1000,654,345,0,3
1520599967796207,1000,654,345,0,4
1520599967796894,1000,668,331,0,0
1520599967797173,1000,668,331,0,1
1520599967797211,1000,668,331,0,2
1520599967797235,1000,668,331,0,3
1520599967797236,1000,668,331,0,4
1520599967797911,1000,656,343,0,0
1520599967798181,1000,656,343,0,1
1520599967798217,1000,656,343,0,2
1520599967798241,1000,656,343,0,3
1520599967798242,1000,656,343,0,4
1520599967798928,1000,668,331,0,0
1520599967799198,1000,668,331,0,1
1520599967799269,1000,668,331,0,2
1520599967799295,1000,668,331,0,3
1520599967799296,1000,668,331,0,4
1520599967799947,1000,631,368,0,0
1520599967800217,1000,631,368,0,1
1520599967800253,1000,631,368,0,2
1520599967800277,1000,631,368,0,3
1520599967800278,1000,631,368,0,4
1520599967800963,1000,667,332,0,0
1520599967801234,1000,667,332,0,1
1520599967801269,1000,667,332,0,2
1520599967801293,1000,667,332,0,3
1520599967801294,1000,667,332,0,4
1520599967801980,1000,668,331,0,0
1520599967802249,1000,668,331,0,1
1520599967802284,1000,668,331,0,2
1520599967802308,1000,668,331,0,3
1520599967802310,1000,668,331,0,4
1520599967802998,1000,670,329,0,0
1520599967803267,1000,670,329,0,1
1520599967803302,1000,670,329,0,2
1520599967803326,1000,670,329,0,3
1520599967803327,1000,670,329,0,4
1520599967804015,1000,669,330,0,0
1520599967804284,1000,669,330,0,1
1520599967804355,1000,669,330,0,2
1520599967804380,1000,669,330,0,3
1520599967804382,1000,669,330,0,4
1520599967805032,1000,632,367,0,0
1520599967805302,1000,632,367,0,1
1520599967805338,1000,632,367,0,2
1520599967805362,1000,632,367,0,3
1520599967805364,1000,632,367,0,4
1520599967806050,1000,667,332,0,0
1520599967806319,1000,667,332,0,1
1520599967806354,1000,667,332,0,2
1520599967806378,1000,667,332,0,3
1520599967806379,1000,667,332,0,4
1520599967807067,1000,669,330,0,0
1520599967807337,1000,669,330,0,1
1520599967807372,1000,669,330,0,2
1520599967807395,1000,669,330,0,3
1520599967807397,1000,669,330,0,4
1520599967808084,1000,669,330,0,0
1520599967808354,1000,669,330,0,1
1520599967808389,1000,669,330,0,2
1520599967808412,1000,669,330,0,3
1520599967808414,1000,669,330,0,4
1520599967809101,1000,670,329,0,0
1520599967809370,1000,670,329,0,1
1520599967809442,1000,670,329,0,2
1520599967809468,1000,670,329,0,3
1520599967809469,1000,670,329,0,4
1520599967810119,1000,631,368,0,0
1520599967810390,1000,631,368,0,1
1520599967810427,1000,631,368,0,2
1520599967810451,1000,631,368,0,3
1520599967810452,1000,631,368,0,4
1520599967811137,1000,666,333,0,0
1520599967811407,1000,666,333,0,1
1520599967811442,1000,666,333,0,2
1520599967811465,1000,666,333,0,3
1520599967811467,1000,666,333,0,4
1520599967812155,1000,669,330,0,0
1520599967812424,1000,669,330,0,1
1520599967812459,1000,669,330,0,2
1520599967812483,1000,669,330,0,3
1520599967812484,1000,669,330,0,4
1520599967813171,1000,670,329,0,0
1520599967813440,1000,670,329,0,1
1520599967813475,1000,670,329,0,2
1520599967813499,1000,670,329,0,3
1520599967813500,1000,670,329,0,4
1520599967814188,1000,670,329,0,0
1520599967814458,1000,670,329,0,1
1520599967814530,1000,670,329,0,2
1520599967814555,1000,670,329,0,3
1520599967814557,1000,670,329,0,4
1520599967815206,1000,631,368,0,0
1520599967815477,1000,631,368,0,1
1520599967815512,1000,631,368,0,2
1520599967815536,1000,631,368,0,3
1520599967815538,1000,631,368,0,4
1520599967816224,1000,668,331,0,0
1520599967816508,1000,668,331,0,1
1520599967816544,1000,668,331,0,2
1520599967816567,1000,668,331,0,3
1520599967816569,1000,668,331,0,4
1520599967817240,1000,654,345,0,0
1520599967817510,1000,654,345,0,1
1520599967817546,1000,654,345,0,2
1520599967817570,1000,654,345,0,3
1520599967817571,1000,654,345,0,4
1520599967818258,1000,669,330,0,0
1520599967818528,1000,669,330,0,1
1520599967818563,1000,669,330,0,2
1520599967818587,1000,669,330,0,3
1520599967818588,1000,669,330,0,4
1520599967819276,1000,669,330,0,0
1520599967819545,1000,669,330,0,1
1520599967819616,1000,669,330,0,2
1520599967819642,1000,669,330,0,3
1520599967819643,1000,669,330,0,4
1520599967820294,1000,631,368,0,0
1520599967820565,1000,631,368,0,1
1520599967820601,1000,631,368,0,2
1520599967820625,1000,631,368,0,3
1520599967820626,1000,631,368,0,4
1520599967821311,1000,667,332,0,0
1520599967821581,1000,667,332,0,1
1520599967821617,1000,667,332,0,2
1520599967821642,1000,667,332,0,3
1520599967821643,1000,667,332,0,4
1520599967822328,1000,667,332,0,0
1520599967822598,1000,667,332,0,1
1520599967822632,1000,667,332,0,2
1520599967822656,1000,667,332,0,3
1520599967822658,1000,667,332,0,4
1520599967823346,1000,670,329,0,0
1520599967823616,1000,670,329,0,1
1520599967823671,1000,670,329,0,2
1520599967823696,1000,670,329,0,3
1520599967823697,1000,670,329,0,4
1520599967824363,1000,647,352,0,0
1520599967824633,1000,647,352,0,1
1520599967824705,1000,647,352,0,2
1520599967824730,1000,647,352,0,3
1520599967824732,1000,647,352,0,4
1520599967825380,1000,631,368,0,0
1520599967825651,1000,631,368,0,1
1520599967825687,1000,631,368,0,2
1520599967825711,1000,631,368,0,3
1520599967825712,1000,631,368,0,4
1520599967826398,1000,667,332,0,0
1520599967826668,1000,667,332,0,1
1520599967826703,1000,667,332,0,2
1520599967826727,1000,667,332,0,3
1520599967826728,1000,667,332,0,4
1520599967827415,1000,668,331,0,0
1520599967827685,1000,668,331,0,1
1520599967827720,1000,668,331,0,2
1520599967827744,1000,668,331,0,3
1520599967827745,1000,668,331,0,4
1520599967828433,1000,669,330,0,0
1520599967828702,1000,669,330,0,1
1520599967828774,1000,669,330,0,2
1520599967828800,1000,669,330,0,3
1520599967828801,1000,669,330,0,4
1520599967829450,1000,631,368,0,0
1520599967829720,1000,631,368,0,1
1520599967829757,1000,631,368,0,2
1520599967829780,1000,631,368,0,3
1520599967829782,1000,631,368,0,4
1520599967830467,1000,667,332,0,0
1520599967830737,1000,667,332,0,1
1520599967830772,1000,667,332,0,2
1520599967830796,1000,667,332,0,3
1520599967830797,1000,667,332,0,4
1520599967831485,1000,669,330,0,0
1520599967831755,1000,669,330,0,1
1520599967831790,1000,669,330,0,2
1520599967831813,1000,669,330,0,3
1520599967831815,1000,669,330,0,4
1520599967832502,1000,669,330,0,0
1520599967832772,1000,669,330,0,1
1520599967832806,1000,669,330,0,2
1520599967832830,1000,669,330,0,3
1520599967832831,1000,669,330,0,4
1520599967833518,1000,670,329,0,0
1520599967833787,1000,670,329,0,1
1520599967833863,1000,670,329,0,2
1520599967833889,1000,670,329,0,3
1520599967833890,1000,670,329,0,4
1520599967834537,1000,627,372,0,0
1520599967834806,1000,627,372,0,1
1520599967834842,1000,627,372,0,2
1520599967834865,1000,627,372,0,3
1520599967834867,1000,627,372,0,4
1520599967835554,1000,669,330,0,0
1520599967835824,1000,669,330,0,1
1520599967835861,1000,669,330,0,2
1520599967835885,1000,669,330,0,3
1520599967835886,1000,669,330,0,4
1520599967836572,1000,667,332,0,0
1520599967836842,1000,667,332,0,1
1520599967836877,1000,667,332,0,2
1520599967836901,1000,667,332,0,3
1520599967836928,1000,667,332,0,4
1520599967837589,1000,643,356,0,0
1520599967837860,1000,643,356,0,1
1520599967837896,1000,643,356,0,2
1520599967837920,1000,643,356,0,3
1520599967837921,1000,643,356,0,4
1520599967838607,1000,667,332,0,0
1520599967838877,1000,667,332,0,1
1520599967838948,1000,667,332,0,2
1520599967838974,1000,667,332,0,3
1520599967838975,1000,667,332,0,4
1520599967839626,1000,631,368,0,0
1520599967839895,1000,631,368,0,1
1520599967839931,1000,631,368,0,2
1520599967839955,1000,631,368,0,3
1520599967839956,1000,631,368,0,4
1520599967840643,1000,668,331,0,0
1520599967840923,1000,668,331,0,1
1520599967840958,1000,668,331,0,2
1520599967840981,1000,668,331,0,3
1520599967840983,1000,668,331,0,4
1520599967841660,1000,659,340,0,0
1520599967841930,1000,659,340,0,1
1520599967841965,1000,659,340,0,2
1520599967841989,1000,659,340,0,3
1520599967841990,1000,659,340,0,4
1520599967842678,1000,669,330,0,0
1520599967842948,1000,669,330,0,1
1520599967842983,1000,669,330,0,2
1520599967843007,1000,669,330,0,3
1520599967843008,1000,669,330,0,4
1520599967843695,1000,669,331,0,0
1520599967843965,1000,669,331,0,1
1520599967844037,1000,669,331,0,2
1520599967844062,1000,669,331,0,3
1520599967844063,1000,669,331,0,4
1520599967844714,1000,631,368,0,0
1520599967844984,1000,631,368,0,1
1520599967845020,1000,631,368,0,2
1520599967845043,1000,631,368,0,3
1520599967845045,1000,631,368,0,4
1520599967845731,1000,668,331,0,0
1520599967846001,1000,668,331,0,1
1520599967846036,1000,668,331,0,2
1520599967846060,1000,668,331,0,3
1520599967846061,1000,668,331,0,4
1520599967846749,1000,669,330,0,0
1520599967847018,1000,669,330,0,1
1520599967847053,1000,669,330,0,2
1520599967847077,1000,669,330,0,3
1520599967847078,1000,669,330,0,4
1520599967847766,1000,669,330,0,0
1520599967848035,1000,669,330,0,1
1520599967848070,1000,669,330,0,2
1520599967848094,1000,669,330,0,3
1520599967848095,1000,669,330,0,4
1520599967848784,1000,670,329,0,0
1520599967849053,1000,670,329,0,1
1520599967849126,1000,670,329,0,2
1520599967849152,1000,670,329,0,3
1520599967849154,1000,670,329,0,4
1520599967849802,1000,629,370,0,0
1520599967850073,1000,629,370,0,1
1520599967850108,1000,629,370,0,2
1520599967850132,1000,629,370,0,3
1520599967850134,1000,629,370,0,4
1520599967850820,1000,667,332,0,0
1520599967851090,1000,667,332,0,1
1520599967851125,1000,667,332,0,2
1520599967851149,1000,667,332,0,3
1520599967851150,1000,667,332,0,4
1520599967851837,1000,668,331,0,0
1520599967852107,1000,668,331,0,1
1520599967852142,1000,668,331,0,2
1520599967852165,1000,668,331,0,3
1520599967852167,1000,668,331,0,4
1520599967852855,1000,670,330,0,0
1520599967853124,1000,670,330,0,1
1520599967853160,1000,670,330,0,2
1520599967853184,1000,670,330,0,3
1520599967853185,1000,670,330,0,4
1520599967853872,1000,668,331,0,0
1520599967854142,1000,668,331,0,1
1520599967854214,1000,668,331,0,2
1520599967854239,1000,668,331,0,3
1520599967854241,1000,668,331,0,4
1520599967854891,1000,631,368,0,0
1520599967855161,1000,631,368,0,1
1520599967855197,1000,631,368,0,2
1520599967855221,1000,631,368,0,3
1520599967855222,1000,631,368,0,4
1520599967855908,1000,668,331,0,0
1520599967856178,1000,668,331,0,1
1520599967856213,1000,668,331,0,2
1520599967856236,1000,668,331,0,3
1520599967856238,1000,668,331,0,4
1520599967856927,1000,669,330,0,0
1520599967857198,1000,669,330,0,1
1520599967857233,1000,669,330,0,2
1520599967857257,1000,669,330,0,3
1520599967857258,1000,669,330,0,4
1520599967857945,1000,668,331,0,0
1520599967858229,1000,668,331,0,1
1520599967858266,1000,668,331,0,2
1520599967858289,1000,668,331,0,3
1520599967858291,1000,668,331,0,4
1520599967858962,1000,653,346,0,0
1520599967859232,1000,653,346,0,1
1520599967859304,1000,653,346,0,2
1520599967859329,1000,653,346,0,3
1520599967859331,1000,653,346,0,4
1520599967859981,1000,631,368,0,0
1520599967860252,1000,631,368,0,1
1520599967860288,1000,631,368,0,2
1520599967860311,1000,631,368,0,3
1520599967860313,1000,631,368,0,4
1520599967860997,1000,667,332,0,0
1520599967861268,1000,667,332,0,1
1520599967861303,1000,667,332,0,2
1520599967861326,1000,667,332,0,3
1520599967861328,1000,667,332,0,4
1520599967862015,1000,668,331,0,0
1520599967862284,1000,668,331,0,1
1520599967862326,1000,668,331,0,2
1520599967862350,1000,668,331,0,3
1520599967862351,1000,668,331,0,4
1520599967863032,1000,662,337,0,0
1520599967863303,1000,662,337,0,1
1520599967863337,1000,662,337,0,2
1520599967863361,1000,662,337,0,3
1520599967863362,1000,662,337,0,4
1520599967864050,1000,669,330,0,0
1520599967864320,1000,669,330,0,1
1520599967864392,1000,669,330,0,2
1520599967864417,1000,669,330,0,3
1520599967864418,1000,669,330,0,4
1520599967865067,1000,631,368,0,0
1520599967865338,1000,631,368,0,1
1520599967865374,1000,631,368,0,2
1520599967865397,1000,631,368,0,3
1520599967865399,1000,631,368,0,4
1520599967866084,1000,667,332,0,0
1520599967866354,1000,667,332,0,1
1520599967866389,1000,667,332,0,2
1520599967866413,1000,667,332,0,3
1520599967866414,1000,667,332,0,4
1520599967867101,1000,669,330,0,0
1520599967867371,1000,669,330,0,1
1520599967867406,1000,669,330,0,2
1520599967867430,1000,669,330,0,3
1520599967867431,1000,669,330,0,4
1520599967868119,1000,669,330,0,0
