i,time,sleep,duration,overruns
5490,1711893246401132,9989,10,0
5491,1711893246411136,9989,10,0
5492,1711893246421139,9989,10,0
5493,1711893246431143,9989,10,0
5494,1711893246441147,9989,10,0
5495,1711893246451150,9989,10,0
5496,1711893246461154,9989,10,0
5497,1711893246471157,9989,10,0
5498,1711893246481161,9989,10,0
5499,1711893246491165,9989,10,0
5500,1711893246501170,9989,10,0
5501,1711893246511173,9989,10,0
5502,1711893246521177,9989,10,0
5503,1711893246531180,9989,10,0
5504,1711893246541184,9989,10,0
5505,1711893246551188,9989,10,0
5506,1711893246561191,9989,10,0
5507,1711893246571195,9989,10,0
5508,1711893246581198,9989,10,0
5509,1711893246591202,9989,10,0
5510,1711893246601207,9989,10,0
5511,1711893246611210,9989,10,0
5512,1711893246621214,9989,10,0
5513,1711893246631217,9989,10,0
5514,1711893246641221,9989,10,0
5515,1711893246651225,9989,10,0
5516,1711893246661228,9989,10,0
5517,1711893246671232,9989,10,0
5518,1711893246681235,9989,10,0
5519,1711893246691239,9989,10,0
5520,1711893246701244,9989,10,0
5521,1711893246711248,9989,10,0
5522,1711893246721252,9989,10,0
5523,1711893246731256,9988,11,0
5524,1711893246741260,9989,10,0
5525,1711893246751264,9989,10,0
5526,1711893246761267,9989,10,0
5527,1711893246771271,9989,10,0
5528,1711893246781274,9989,10,0
5529,1711893246791278,9989,10,0
5530,1711893246801283,9989,10,0
5531,1711893246811287,9990,9,0
5532,1711893246821291,9989,10,0
5533,1711893246831294,9989,10,0
5534,1711893246841298,9989,10,0
5535,1711893246851301,9989,10,0
5536,1711893246861305,9989,10,0
5537,1711893246871308,9989,10,0
5538,1711893246881312,9989,10,0
5539,1711893246891316,9989,10,0
5540,1711893246901321,9989,10,0
5541,1711893246911324,9989,10,0
5542,1711893246921328,9989,10,0
5543,1711893246931331,9989,10,0
5544,1711893246941335,9989,10,0
5545,1711893246951338,9989,10,0
5546,1711893246961343,9989,10,0
5547,1711893246971346,9989,10,0
5548,1711893246981350,9989,10,0
5549,1711893246991353,9989,10,0
5550,1711893247001358,9989,10,0
5551,1711893247011362,9989,10,0
5552,1711893247021365,9989,10,0
5553,1711893247031369,9989,10,0
5554,1711893247041373,9989,10,0
5555,1711893247051376,9989,10,0
5556,1711893247061380,9989,10,0
5557,1711893247071383,9989,10,0
5558,1711893247081387,9989,10,0
5559,1711893247091391,9989,10,0
5560,1711893247101395,9989,10,0
5561,1711893247111399,9990,9,0
5562,1711893247121402,9989,10,0
5563,1711893247131406,9989,10,0
5564,1711893247141410,9989,10,0
5565,1711893247151414,9989,10,0
5566,1711893247161417,9989,10,0
5567,1711893247171421,9989,10,0
5568,1711893247181424,9989,10,0
5569,1711893247191428,9989,10,0
5570,1711893247201433,9989,10,0
5571,1711893247211436,9989,10,0
5572,1711893247221440,9989,10,0
5573,1711893247231444,9989,10,0
5574,1711893247241448,9989,10,0
5575,1711893247251451,9989,10,0
5576,1711893247261455,9989,10,0
5577,1711893247271458,9989,10,0
5578,1711893247281462,9989,10,0
5579,1711893247291465,9989,10,0
5580,1711893247301470,9989,10,0
5581,1711893247311474,9989,10,0
5582,1711893247321477,9989,10,0
5583,1711893247331481,9989,10,0
5584,1711893247341484,9989,10,0
5585,1711893247351488,9989,10,0
5586,1711893247361494,9989,10,0
5587,1711893247371500,9986,13,0
5588,1711893247381504,9988,11,0
5589,1711893247391508,9989,10,0
5590,1711893247401513,9989,10,0
5591,1711893247411517,9990,9,0
5592,1711893247421520,9989,10,0
5593,1711893247431524,9989,10,0
5594,1711893247441527,9989,10,0
5595,1711893247451531,9989,10,0
5596,1711893247461535,9989,10,0
5597,1711893247471538,9989,10,0
5598,1711893247481542,9989,10,0
5599,1711893247491545,9989,10,0
5600,1711893247501550,9989,10,0
5601,1711893247511554,9989,10,0
5602,1711893247521558,9989,10,0
5603,1711893247531562,9989,10,0
5604,1711893247541565,9988,11,0
5605,1711893247551569,9989,10,0
5606,1711893247561573,9989,10,0
5607,1711893247571577,9989,10,0
5608,1711893247581580,9989,10,0
5609,1711893247591584,9989,10,0
5610,1711893247601590,9989,10,0
5611,1711893247611593,9989,10,0
5612,1711893247621597,9989,10,0
5613,1711893247631601,9989,10,0
5614,1711893247641605,9989,10,0
5615,1711893247651609,9989,10,0
5616,1711893247661612,9989,10,0
5617,1711893247671616,9989,10,0
5618,1711893247681620,9989,10,0
5619,1711893247691623,9989,10,0
5620,1711893247701628,9989,10,0
5621,1711893247711632,9989,10,0
5622,1711893247721636,9989,10,0
5623,1711893247731640,9989,10,0
5624,1711893247741643,9989,10,0
5625,1711893247751647,9989,10,0
5626,1711893247761651,9988,11,0
5627,1711893247771655,9989,10,0
5628,1711893247781658,9989,10,0
5629,1711893247791662,9989,10,0
5630,1711893247801667,9989,10,0
5631,1711893247811671,9989,10,0
5632,1711893247821675,9980,19,0
5633,1711893247831678,9989,10,0
5634,1711893247841683,9989,10,0
5635,1711893247851687,9989,10,0
5636,1711893247861690,9989,10,0
5637,1711893247871694,9989,10,0
5638,1711893247881698,9989,10,0
5639,1711893247891702,9989,10,0
5640,1711893247901706,9989,10,0
5641,1711893247911710,9989,10,0
5642,1711893247921715,9989,10,0
5643,1711893247931718,9989,10,0
5644,1711893247941722,9989,10,0
5645,1711893247951726,9989,10,0
5646,1711893247961730,9989,10,0
5647,1711893247971733,9989,10,0
5648,1711893247981737,9989,10,0
5649,1711893247991741,9989,10,0
5650,1711893248001746,9989,10,0
5651,1711893248011750,9989,10,0
5652,1711893248021754,9989,10,0
5653,1711893248031758,9989,10,0
5654,1711893248041761,9989,10,0
5655,1711893248051765,9989,10,0
5656,1711893248061769,9989,10,0
5657,1711893248071773,9989,10,0
5658,1711893248081777,9989,10,0
5659,1711893248091780,9989,10,0
5660,1711893248101785,9989,10,0
5661,1711893248111789,9989,10,0
5662,1711893248121793,9989,10,0
5663,1711893248131797,9989,10,0
5664,1711893248141800,9989,10,0
5665,1711893248151805,9985,14,0
5666,1711893248161808,9987,12,0
5667,1711893248171812,9989,10,0
5668,1711893248181816,9989,10,0
5669,1711893248191820,9989,10,0
5670,1711893248201825,9989,10,0
5671,1711893248211829,9989,10,0
5672,1711893248221833,9989,10,0
5673,1711893248231838,9988,11,0
5674,1711893248241842,9988,11,0
5675,1711893248251846,9989,10,0
5676,1711893248261849,9989,10,0
5677,1711893248271853,9989,10,0
5678,1711893248281857,9989,10,0
5679,1711893248291861,9989,10,0
5680,1711893248301866,9989,10,0
5681,1711893248311870,9990,9,0
5682,1711893248321874,9989,10,0
5683,1711893248331877,9989,10,0
5684,1711893248341881,9989,10,0
5685,1711893248351885,9989,10,0
5686,1711893248361889,9989,10,0
5687,1711893248371893,9989,10,0
5688,1711893248381897,9989,10,0
5689,1711893248391901,9989,10,0
5690,1711893248401906,9989,10,0
5691,1711893248411910,9989,10,0
5692,1711893248421913,9989,10,0
5693,1711893248431918,9989,10,0
5694,1711893248441921,9989,10,0
5695,1711893248451925,9989,10,0
5696,1711893248461929,9989,10,0
5697,1711893248471932,9989,10,0
5698,1711893248481936,9989,10,0
5699,1711893248491939,9989,10,0
5700,1711893248501944,9989,10,0
5701,1711893248511948,9989,10,0
5702,1711893248521951,9989,10,0
5703,1711893248531955,9989,10,0
5704,1711893248541959,9989,10,0
5705,1711893248551962,9989,10,0
5706,1711893248561966,9989,10,0
5707,1711893248571969,9989,10,0
5708,1711893248581973,9989,10,0
5709,1711893248591976,9989,10,0
5710,1711893248601982,9989,10,0
5711,1711893248611985,9989,10,0
5712,1711893248621989,9989,10,0
5713,1711893248631993,9989,10,0
5714,1711893248641996,9989,10,0
5715,1711893248652000,9989,10,0
5716,1711893248662004,9989,10,0
5717,1711893248672007,9989,10,0
5718,1711893248682011,9989,10,0
5719,1711893248692014,9989,10,0
5720,1711893248702019,9989,10,0
5721,1711893248712023,9989,10,0
5722,1711893248722026,9989,10,0
5723,1711893248732030,9989,10,0
5724,1711893248742033,9989,10,0
5725,1711893248752037,9989,10,0
5726,1711893248762041,9989,10,0
5727,1711893248772044,9989,10,0
5728,1711893248782048,9989,10,0
5729,1711893248792051,9989,10,0
5730,1711893248802056,9989,10,0
5731,1711893248812060,9989,10,0
5732,1711893248822063,9989,10,0
5733,1711893248832067,9989,10,0
5734,1711893248842070,9989,10,0
5735,1711893248852074,9989,10,0
5736,1711893248862078,9989,10,0
5737,1711893248872081,9989,10,0
5738,1711893248882085,9989,10,0
5739,1711893248892088,9989,10,0
5740,1711893248902093,9989,10,0
5741,1711893248912097,9982,17,0
5742,1711893248922100,9989,10,0
5743,1711893248932104,9989,10,0
5744,1711893248942107,9989,10,0
5745,1711893248952111,9989,10,0
5746,1711893248962115,9989,10,0
5747,1711893248972118,9989,10,0
5748,1711893248982122,9989,10,0
5749,1711893248992125,9989,10,0
5750,1711893249002130,9989,10,0
5751,1711893249012134,9989,10,0
5752,1711893249022138,9989,10,0
5753,1711893249032142,9989,10,0
5754,1711893249042145,9989,10,0
5755,1711893249052149,9989,10,0
5756,1711893249062152,9989,10,0
5757,1711893249072156,9989,10,0
5758,1711893249082160,9989,10,0
5759,1711893249092163,9989,10,0
5760,1711893249102168,9989,10,0
5761,1711893249112172,9989,10,0
5762,1711893249122175,9989,10,0
5763,1711893249132179,9989,10,0
5764,1711893249142183,9989,10,0
5765,1711893249152186,9989,10,0
5766,1711893249162190,9989,10,0
5767,1711893249172193,9989,10,0
5768,1711893249182197,9989,10,0
5769,1711893249192200,9989,10,0
5770,1711893249202206,9989,10,0
5771,1711893249212209,9989,10,0
5772,1711893249222213,9989,10,0
5773,1711893249232217,9989,10,0
5774,1711893249242220,9989,10,0
5775,1711893249252224,9989,10,0
5776,1711893249262227,9989,10,0
5777,1711893249272231,9989,10,0
5778,1711893249282235,9989,10,0
5779,1711893249292238,9989,10,0
5780,1711893249302243,9989,10,0
5781,1711893249312247,9989,10,0
5782,1711893249322250,9989,10,0
5783,1711893249332254,9989,10,0
5784,1711893249342258,9989,10,0
5785,1711893249352261,9989,10,0
5786,1711893249362265,9989,10,0
5787,1711893249372268,9989,10,0
5788,1711893249382272,9989,10,0
5789,1711893249392276,9989,10,0
5790,1711893249402281,9989,10,0
5791,1711893249412284,9989,10,0
5792,1711893249422288,9989,10,0
5793,1711893249432292,9989,10,0
5794,1711893249442295,9989,10,0
5795,1711893249452299,9989,10,0
5796,1711893249462303,9989,10,0
5797,1711893249472306,9984,15,0
5798,1711893249482310,9989,10,0
5799,1711893249492314,9989,10,0
5800,1711893249502319,9989,10,0
5801,1711893249512323,9989,10,0
5802,1711893249522327,9989,10,0
5803,1711893249532330,9989,10,0
5804,1711893249542334,9989,10,0
5805,1711893249552338,9989,10,0
5806,1711893249562342,9989,10,0
5807,1711893249572345,9989,10,0
5808,1711893249582349,9989,10,0
5809,1711893249592353,9989,10,0
5810,1711893249602358,9989,10,0
5811,1711893249612362,9988,11,0
5812,1711893249622366,9989,10,0
5813,1711893249632370,9989,10,0
5814,1711893249642373,9989,10,0
5815,1711893249652377,9989,10,0
5816,1711893249662381,9989,10,0
5817,1711893249672385,9989,10,0
5818,1711893249682388,9989,10,0
5819,1711893249692392,9989,10,0
5820,1711893249702397,9989,10,0
5821,1711893249712401,9989,10,0
5822,1711893249722405,9989,10,0
5823,1711893249732409,9988,11,0
5824,1711893249742413,9988,11,0
5825,1711893249752417,9989,10,0
5826,1711893249762421,9989,10,0
5827,1711893249772425,9989,10,0
5828,1711893249782429,9989,10,0
5829,1711893249792433,9989,10,0
5830,1711893249802438,9989,10,0
5831,1711893249812442,9990,9,0
5832,1711893249822446,9989,10,0
5833,1711893249832450,9989,10,0
5834,1711893249842454,9989,10,0
5835,1711893249852458,9989,10,0
5836,1711893249862462,9989,10,0
5837,1711893249872465,9989,10,0
5838,1711893249882469,9989,10,0
5839,1711893249892473,9989,10,0
5840,1711893249902478,9988,11,0
5841,1711893249912482,9989,10,0
5842,1711893249922486,9989,10,0
5843,1711893249932490,9989,10,0
5844,1711893249942494,9989,10,0
5845,1711893249952497,9989,10,0
5846,1711893249962501,9989,10,0
5847,1711893249972505,9989,10,0
5848,1711893249982509,9989,10,0
5849,1711893249992513,9989,10,0
5850,1711893250002518,9989,10,0
5851,1711893250012522,9990,9,0
5852,1711893250022526,9989,10,0
5853,1711893250032530,9989,10,0
5854,1711893250042534,9989,10,0
5855,1711893250052538,9989,10,0
5856,1711893250062542,9989,10,0
5857,1711893250072545,9989,10,0
5858,1711893250082549,9989,10,0
5859,1711893250092553,9989,10,0
5860,1711893250102558,9989,10,0
5861,1711893250112562,9989,10,0
5862,1711893250122566,9989,10,0
5863,1711893250132570,9989,10,0
5864,1711893250142574,9989,10,0
5865,1711893250152578,9989,10,0
5866,1711893250162581,9989,10,0
5867,1711893250172585,9989,10,0
5868,1711893250182589,9989,10,0
5869,1711893250192593,9989,10,0
5870,1711893250202598,9989,10,0
5871,1711893250212602,9990,9,0
5872,1711893250222606,9989,10,0
5873,1711893250232610,9989,10,0
5874,1711893250242614,9989,10,0
5875,1711893250252617,9989,10,0
5876,1711893250262621,9989,10,0
5877,1711893250272625,9989,10,0
5878,1711893250282629,9989,10,0
5879,1711893250292633,9989,10,0
5880,1711893250302638,9989,10,0
5881,1711893250312641,9989,10,0
5882,1711893250322645,9989,10,0
5883,1711893250332649,9989,10,0
5884,1711893250342653,9989,10,0
5885,1711893250352657,9989,10,0
5886,1711893250362660,9989,10,0
5887,1711893250372664,9989,10,0
5888,1711893250382668,9989,10,0
5889,1711893250392672,9989,10,0
5890,1711893250402676,9989,10,0
5891,1711893250412680,9989,10,0
5892,1711893250422684,9989,10,0
5893,1711893250432688,9989,10,0
5894,1711893250442692,9989,10,0
5895,1711893250452696,9989,10,0
5896,1711893250462699,9989,10,0
5897,1711893250472703,9989,10,0
5898,1711893250482707,9989,10,0
5899,1711893250492710,9989,10,0
5900,1711893250502715,9989,10,0
5901,1711893250512719,9989,10,0
5902,1711893250522722,9989,10,0
5903,1711893250532726,9989,10,0
5904,1711893250542729,9989,10,0
5905,1711893250552733,9989,10,0
5906,1711893250562737,9989,10,0
5907,1711893250572740,9989,10,0
5908,1711893250582744,9989,10,0
5909,1711893250592747,9989,10,0
5910,1711893250602752,9989,10,0
5911,1711893250612756,9989,10,0
5912,1711893250622760,9989,10,0
5913,1711893250632763,9989,10,0
5914,1711893250642767,9989,10,0
5915,1711893250652770,9989,10,0
5916,1711893250662774,9989,10,0
5917,1711893250672778,9989,10,0
5918,1711893250682781,9989,10,0
5919,1711893250692785,9989,10,0
5920,1711893250702789,9989,10,0
5921,1711893250712793,9989,10,0
5922,1711893250722797,9989,10,0
5923,1711893250732800,9989,10,0
5924,1711893250742804,9989,10,0
5925,1711893250752807,9989,10,0
5926,1711893250762811,9989,10,0
5927,1711893250772814,9989,10,0
5928,1711893250782818,9989,10,0
5929,1711893250792822,9989,10,0
5930,1711893250802826,9989,10,0
5931,1711893250812830,9990,10,0
5932,1711893250822833,9989,10,0
5933,1711893250832837,9989,10,0
5934,1711893250842840,9989,10,0
5935,1711893250852844,9989,10,0
5936,1711893250862848,9989,10,0
5937,1711893250872851,9989,10,0
5938,1711893250882855,9989,10,0
5939,1711893250892858,9989,10,0
5940,1711893250902863,9989,10,0
5941,1711893250912867,9989,10,0
5942,1711893250922870,9989,10,0
5943,1711893250932874,9989,10,0
5944,1711893250942877,9989,10,0
5945,1711893250952881,9989,10,0
5946,1711893250962884,9989,10,0
5947,1711893250972888,9989,10,0
5948,1711893250982891,9989,10,0
5949,1711893250992895,9989,10,0
5950,1711893251002900,9989,10,0
5951,1711893251012904,9989,10,0
5952,1711893251022907,9989,10,0
5953,1711893251032911,9989,10,0
5954,1711893251042915,9989,10,0
5955,1711893251052918,9989,10,0
5956,1711893251062922,9989,10,0
5957,1711893251072925,9989,10,0
5958,1711893251082929,9990,9,0
5959,1711893251092933,9989,10,0
5960,1711893251102937,9989,10,0
5961,1711893251112941,9989,10,0
5962,1711893251122945,9989,10,0
5963,1711893251132948,9989,10,0
5964,1711893251142952,9989,10,0
5965,1711893251152955,9989,10,0
5966,1711893251162959,9989,10,0
5967,1711893251172962,9989,10,0
5968,1711893251182966,9989,10,0
5969,1711893251192970,9989,10,0
5970,1711893251202974,9989,10,0
5971,1711893251212978,9989,10,0
5972,1711893251222981,9989,10,0
5973,1711893251232985,9989,10,0
5974,1711893251242989,9988,11,0
5975,1711893251252993,9989,10,0
5976,1711893251262997,9989,10,0
5977,1711893251273000,9989,10,0
5978,1711893251283004,9989,10,0
5979,1711893251293007,9989,10,0
5980,1711893251303012,9989,10,0
5981,1711893251313017,9990,9,0
5982,1711893251323020,9989,10,0
5983,1711893251333024,9989,10,0
5984,1711893251343027,9990,10,0
5985,1711893251353031,9989,10,0
5986,1711893251363035,9989,10,0
5987,1711893251373038,9989,10,0
5988,1711893251383042,9989,10,0
5989,1711893251393045,9989,10,0
5990,1711893251403050,9989,10,0
5991,1711893251413053,9989,10,0
5992,1711893251423057,9989,10,0
5993,1711893251433061,9989,10,0
5994,1711893251443064,9989,10,0
5995,1711893251453067,9989,10,0
5996,1711893251463071,9990,9,0
5997,1711893251473074,9990,9,0
5998,1711893251483078,9990,9,0
5999,1711893251493082,9989,10,0
6000,1711893251503086,9989,10,0
6001,1711893251513090,9989,10,0
6002,1711893251523093,9991,8,0
6003,1711893251533096,9991,8,0
6004,1711893251543099,9991,8,0
6005,1711893251553101,9991,8,0
6006,1711893251563104,9991,8,0
6007,1711893251573107,9991,8,0
6008,1711893251583110,9991,8,0
6009,1711893251593112,9992,7,0
6010,1711893251603117,9991,8,0
6011,1711893251613121,9991,8,0
6012,1711893251623125,9989,10,0
6013,1711893251633128,9989,10,0
6014,1711893251643132,9989,10,0
6015,1711893251653135,9989,10,0
6016,1711893251663139,9989,10,0
6017,1711893251673143,9989,10,0
6018,1711893251683146,9989,10,0
6019,1711893251693150,9989,10,0
6020,1711893251703154,9989,10,0
6021,1711893251713159,9989,10,0
6022,1711893251723162,9989,10,0
6023,1711893251733166,9989,10,0
6024,1711893251743169,9989,10,0
6025,1711893251753173,9989,10,0
6026,1711893251763176,9989,10,0
6027,1711893251773180,9989,10,0
6028,1711893251783184,9989,10,0
6029,1711893251793187,9989,10,0
6030,1711893251803192,9989,10,0
6031,1711893251813195,9989,10,0
6032,1711893251823199,9989,10,0
6033,1711893251833203,9989,10,0
6034,1711893251843206,9989,10,0
6035,1711893251853210,9989,10,0
6036,1711893251863214,9989,10,0
6037,1711893251873217,9989,10,0
6038,1711893251883221,9989,10,0
6039,1711893251893224,9989,10,0
6040,1711893251903229,9989,10,0
6041,1711893251913233,9989,10,0
6042,1711893251923236,9989,10,0
6043,1711893251933240,9989,10,0
6044,1711893251943243,9989,10,0
6045,1711893251953247,9989,10,0
6046,1711893251963251,9989,10,0
6047,1711893251973254,9989,10,0
6048,1711893251983258,9989,10,0
6049,1711893251993261,9989,10,0
6050,1711893252003266,9989,10,0
6051,1711893252013270,9989,10,0
6052,1711893252023274,9989,10,0
6053,1711893252033277,9989,10,0
6054,1711893252043281,9990,9,0
6055,1711893252053284,9990,9,0
6056,1711893252063288,9989,10,0
6057,1711893252073292,9989,10,0
6058,1711893252083295,9990,9,0
6059,1711893252093299,9990,9,0
6060,1711893252103304,9989,10,0
6061,1711893252113307,9990,9,0
6062,1711893252123311,9989,10,0
6063,1711893252133315,9990,9,0
6064,1711893252143319,9990,9,0
6065,1711893252153322,9986,13,0
6066,1711893252163326,9988,11,0
6067,1711893252173330,9989,10,0
6068,1711893252183333,9989,10,0
6069,1711893252193337,9989,10,0
6070,1711893252203341,9990,10,0
6071,1711893252213345,9989,10,0
6072,1711893252223349,9989,10,0
6073,1711893252233352,9989,10,0
6074,1711893252243356,9989,10,0
6075,1711893252253359,9989,10,0
6076,1711893252263363,9989,10,0
6077,1711893252273367,9989,10,0
6078,1711893252283370,9989,10,0
6079,1711893252293374,9989,10,0
6080,1711893252303379,9989,10,0
6081,1711893252313382,9989,10,0
6082,1711893252323386,9989,10,0
6083,1711893252333389,9989,10,0
6084,1711893252343393,9989,10,0
6085,1711893252353397,9989,10,0
6086,1711893252363402,9989,10,0
6087,1711893252373408,9988,11,0
6088,1711893252383413,9988,11,0
6089,1711893252393417,9989,10,0
6090,1711893252403422,9989,10,0
6091,1711893252413426,9989,10,0
6092,1711893252423430,9989,10,0
6093,1711893252433434,9989,10,0
6094,1711893252443437,9989,10,0
6095,1711893252453441,9989,10,0
6096,1711893252463445,9989,10,0
6097,1711893252473449,9989,10,0
6098,1711893252483453,9989,10,0
6099,1711893252493456,9989,10,0
6100,1711893252503461,9989,10,0
6101,1711893252513465,9989,10,0
6102,1711893252523469,9989,10,0
6103,1711893252533473,9989,10,0
6104,1711893252543476,9989,10,0
6105,1711893252553480,9989,10,0
6106,1711893252563484,9989,10,0
6107,1711893252573487,9989,10,0
6108,1711893252583491,9989,10,0
6109,1711893252593494,9989,10,0
6110,1711893252603500,9989,10,0
6111,1711893252613503,9989,10,0
6112,1711893252623507,9989,10,0
6113,1711893252633511,9989,10,0
6114,1711893252643514,9989,10,0
6115,1711893252653518,9989,10,0
6116,1711893252663522,9989,10,0
6117,1711893252673525,9989,10,0
6118,1711893252683529,9989,10,0
6119,1711893252693533,9989,10,0
6120,1711893252703537,9989,10,0
6121,1711893252713541,9989,10,0
6122,1711893252723545,9989,10,0
6123,1711893252733549,9989,10,0
6124,1711893252743553,9988,11,0
6125,1711893252753557,9989,10,0
6126,1711893252763561,9989,10,0
6127,1711893252773564,9989,10,0
6128,1711893252783568,9989,10,0
6129,1711893252793571,9989,10,0
6130,1711893252803577,9989,10,0
6131,1711893252813580,9989,10,0
6132,1711893252823584,9989,10,0
6133,1711893252833588,9989,10,0
6134,1711893252843591,9989,10,0
6135,1711893252853595,9989,10,0
6136,1711893252863599,9989,10,0
6137,1711893252873602,9989,10,0
6138,1711893252883606,9989,10,0
6139,1711893252893609,9989,10,0
6140,1711893252903614,9989,10,0
6141,1711893252913618,9989,10,0
6142,1711893252923621,9989,10,0
6143,1711893252933626,9989,10,0
6144,1711893252943629,9983,16,0
6145,1711893252953633,9989,10,0
6146,1711893252963637,9989,10,0
6147,1711893252973640,9989,10,0
6148,1711893252983644,9989,10,0
6149,1711893252993647,9989,10,0
6150,1711893253003652,9989,10,0
6151,1711893253013656,9989,10,0
6152,1711893253023660,9989,10,0
6153,1711893253033663,9989,10,0
6154,1711893253043667,9989,10,0
6155,1711893253053671,9989,10,0
6156,1711893253063674,9989,10,0
6157,1711893253073678,9989,10,0
6158,1711893253083681,9989,10,0
6159,1711893253093685,9989,10,0
6160,1711893253103690,9989,10,0
6161,1711893253113694,9989,10,0
6162,1711893253123698,9989,10,0
6163,1711893253133701,9989,10,0
6164,1711893253143705,9989,10,0
6165,1711893253153709,9989,10,0
6166,1711893253163712,9989,10,0
6167,1711893253173716,9989,10,0
6168,1711893253183720,9989,10,0
6169,1711893253193723,9989,10,0
6170,1711893253203728,9989,10,0
6171,1711893253213732,9989,10,0
6172,1711893253223735,9989,10,0
6173,1711893253233739,9989,10,0
6174,1711893253243742,9989,10,0
6175,1711893253253746,9989,10,0
6176,1711893253263750,9989,10,0
6177,1711893253273753,9989,10,0
6178,1711893253283757,9989,10,0
6179,1711893253293760,9989,10,0
6180,1711893253303765,9989,10,0
6181,1711893253313769,9989,10,0
6182,1711893253323772,9989,10,0
6183,1711893253333776,9989,10,0
6184,1711893253343779,9989,10,0
6185,1711893253353783,9989,10,0
6186,1711893253363787,9989,10,0
6187,1711893253373791,9989,10,0
6188,1711893253383794,9989,10,0
6189,1711893253393798,9989,10,0
6190,1711893253403802,9989,10,0
6191,1711893253413806,9989,10,0
6192,1711893253423810,9989,10,0
6193,1711893253433813,9989,10,0
6194,1711893253443817,9989,10,0
6195,1711893253453821,9989,10,0
6196,1711893253463824,9989,10,0
6197,1711893253473828,9989,10,0
6198,1711893253483832,9989,10,0
6199,1711893253493835,9989,10,0
6200,1711893253503840,9989,10,0
6201,1711893253513844,9988,11,0
6202,1711893253523849,9989,10,0
6203,1711893253533852,9989,10,0
6204,1711893253543856,9989,10,0
6205,1711893253553861,9989,10,0
6206,1711893253563864,9989,10,0
6207,1711893253573868,9989,10,0
6208,1711893253583872,9989,10,0
6209,1711893253593876,9989,10,0
6210,1711893253603881,9989,10,0
6211,1711893253613885,9989,10,0
6212,1711893253623889,9989,10,0
6213,1711893253633893,9989,10,0
6214,1711893253643897,9989,10,0
6215,1711893253653900,9989,10,0
6216,1711893253663904,9989,10,0
6217,1711893253673908,9989,10,0
6218,1711893253683912,9989,10,0
6219,1711893253693915,9989,10,0
6220,1711893253703920,9989,10,0
6221,1711893253713924,9989,10,0
6222,1711893253723928,9989,10,0
6223,1711893253733932,9989,10,0
6224,1711893253743936,9989,10,0
6225,1711893253753940,9989,10,0
6226,1711893253763943,9989,10,0
6227,1711893253773947,9989,10,0
6228,1711893253783951,9989,10,0
6229,1711893253793955,9989,10,0
6230,1711893253803960,9989,10,0
6231,1711893253813964,9989,10,0
6232,1711893253823967,9989,10,0
6233,1711893253833971,9989,10,0
6234,1711893253843975,9989,10,0
6235,1711893253853979,9989,10,0
6236,1711893253863983,9989,10,0
6237,1711893253873987,9989,10,0
6238,1711893253883990,9989,10,0
6239,1711893253893994,9989,10,0
6240,1711893253903999,9989,10,0
6241,1711893253914003,9988,11,0
6242,1711893253924007,9989,10,0
6243,1711893253934010,9989,10,0
6244,1711893253944014,9989,10,0
6245,1711893253954018,9989,10,0
6246,1711893253964022,9989,10,0
6247,1711893253974026,9989,10,0
6248,1711893253984029,9989,10,0
6249,1711893253994033,9989,10,0
6250,1711893254004038,9989,10,0
6251,1711893254014042,9989,10,0
6252,1711893254024046,9989,10,0
6253,1711893254034050,9989,10,0
6254,1711893254044053,9989,10,0
6255,1711893254054057,9989,10,0
6256,1711893254064062,9989,10,0
6257,1711893254074066,9989,10,0
6258,1711893254084069,9989,10,0
6259,1711893254094073,9989,10,0
6260,1711893254104078,9989,10,0
6261,1711893254114082,9989,10,0
6262,1711893254124086,9989,10,0
6263,1711893254134090,9989,10,0
6264,1711893254144094,9989,10,0
6265,1711893254154097,9989,10,0
6266,1711893254164101,9989,10,0
6267,1711893254174105,9989,10,0
6268,1711893254184109,9989,10,0
6269,1711893254194112,9989,10,0
6270,1711893254204117,9989,10,0
6271,1711893254214121,9988,11,0
6272,1711893254224125,9989,10,0
6273,1711893254234129,9989,10,0
6274,1711893254244133,9989,10,0
6275,1711893254254137,9988,11,0
6276,1711893254264142,9989,10,0
6277,1711893254274146,9989,10,0
6278,1711893254284150,9989,10,0
6279,1711893254294153,9989,10,0
6280,1711893254304159,9989,10,0
6281,1711893254314163,9990,9,0
6282,1711893254324166,9989,10,0
6283,1711893254334170,9989,10,0
6284,1711893254344174,9989,10,0
6285,1711893254354178,9989,10,0
6286,1711893254364182,9989,10,0
6287,1711893254374185,9989,10,0
6288,1711893254384190,9989,10,0
6289,1711893254394194,9989,10,0
6290,1711893254404199,9989,10,0
6291,1711893254414202,9989,10,0
6292,1711893254424206,9989,10,0
6293,1711893254434210,9989,10,0
6294,1711893254444214,9989,10,0
6295,1711893254454218,9989,10,0
6296,1711893254464222,9989,10,0
6297,1711893254474225,9989,10,0
6298,1711893254484230,9990,9,0
6299,1711893254494234,9989,10,0
6300,1711893254504238,9989,10,0
6301,1711893254514242,9989,10,0
6302,1711893254524246,9989,10,0
6303,1711893254534250,9989,10,0
6304,1711893254544253,9989,10,0
6305,1711893254554257,9989,10,0
6306,1711893254564261,9989,10,0
6307,1711893254574264,9989,10,0
6308,1711893254584268,9989,10,0
6309,1711893254594272,9989,10,0
6310,1711893254604277,9989,10,0
6311,1711893254614281,9989,10,0
